ChapterNumber,Title,Para
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Top of page
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Scenario 2
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Benefit under the scheme rules as follows:
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,the pension for ‘normal pension age 65’ part is calculated as continued accrual in line with salary and service and no other adjustment
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,the pension for ‘normal pension age 60’ part: apply a late retirement factor of 10 per cent to the pension that would have been payable if drawn at age 60.
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,(A) Position if all the benefits held under a single arrangement
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Opening value (age 60):
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"[(2/60 x £60,000) + (5/60 x £60,000) + (16/60 x £60,000) = £23,000] x 16 x 1.031 = £379,408"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Closing value (age 61)
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"[(2/60 x £70,000) + (5/60 x £60,000 x 1.10) + (17/60 x £70,000) = £27,667] x 16 = £442,672"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"Pension input amount is £442,672 - £379,408 = £63,264"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"The above applies without regards to the background of the late retirement factors (for example, in particular whether or not they are in accordance with a provision in the scheme rules on 14 October 2010)."
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"(B) Position if the ‘normal pension age 60’ part of the benefit held in a separate arrangement from the part with ‘normal pension age 65’, and:"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"if the late retirement factor were such that the provisions of PTM053350 apply to the ‘normal pension age 60’ arrangement, then the deferred member carve-out would apply to the ‘normal pension age 60’ arrangement. (PTM053930 has more details about how the deferred member carve-out applies in relation to late retirement factors and PTM053350 for active members.)"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,The calculation in scenario 2 (A) above would change to the following:
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,For the arrangement with ‘normal pension age 60’:
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,The pension input amount is nil - because the deferred member carve-out applies
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,For the arrangement with ‘normal pension age 65’:
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Opening value (age 60):
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"[(2/60 x £60,000) + (16/60 x £60,000) = £18,000] x 16 x 1.031 = £296,928"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Closing value (age 61):
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"[(2/60 x £70,000) + (17/60 x £70,000) = £22,167] x 16 = £354,672"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"Pension Input Amount £354,672 - £296,928 = £57,744"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"Total pension input amount: £57,744"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,(C) - Position if the ‘normal pension age 60’ part of the benefit were held in a separate arrangement from the part with ‘normal pension age 65’ and
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"if the late retirement factor were such that the provisions of PTM053350 do not apply to the ‘normal pension age 60’ arrangement, so that the deferred member carve-out would not apply to the ‘normal pension age 60’ arrangement."
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,For the arrangement with ‘normal pension age 60’:
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Opening value (age 60):
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"[(5/60 x £60,000) = £5,000] x 16 x 1.031 = £82,480"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Closing value (age 61)
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"[5/60 x £60,000 x 1.10 = £5,500] x 16 = £88,000"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"Pension Input Amount £88,000 - £82,480 = £5,520"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,For the arrangement with ‘normal pension age 65’:
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Opening value (age 60):
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"[(2/60 x £60,000) + (16/60 x £60,000) = £18,000] x 16 x 1.031 = £296,928"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Closing value (age 61):
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"[(2/60 x £70,000) + (17/60 x £70,000) = £22,167] x 16 = £354,672"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"Pension Input Amount £354,672 - £296,928 = £57,744"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"Total pension input amount is £5,520 + £57,744 = £63,264"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"The outcome in this particular case is the same as for (A) in Scenario 2. However, the calculation does have to be stepped through. This is because, in some cases like this, the result could be different. For example, negative pension input amount values may arise where there are separate arrangements (and have to be set to zero), that would not arise if the arrangement were a single one and in such cases (A) and (C) would give different results. (This is not a special feature of split normal pension age cases, but is here for completeness.)"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Top of page
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Scenario 3
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Benefit under the scheme rules as follows:
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,the pension for ‘normal pension age 65’ part is calculated as continued accrual in line with salary and service and no other adjustment
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,the pension for ‘normal pension age 60’ part: apply greater of continued link with salary or late retirement factor.
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,For the ‘normal pension age 60’ pension part of the benefit:
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"If the amount of pension that would have been payable if drawn from age 61 would have reflected continued link with salary (because that resulted in the greater figure), then the outcome would be in line with Scenario 1 (one arrangement or separated arrangement as appropriate)."
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"If the amount of pension that would have been payable if drawn at age 61 would have reflected the late retirement factor (because that resulted in the greater figure), then the outcome would be:"
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,in line with (A) in Scenario 2 if all the benefits were under one arrangement
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,in line with (B) in Scenario 2 if the part of the pension with ‘normal pension age 60’ were in a separate arrangement from the part with ‘normal pension age 65’ and if the late retirement factors were such that the provisions of PTM053350 (apply to the ‘normal pension age 60’ arrangement
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,in line with (C) in Scenario 2 if the late retirement factors were such that the provisions of PTM053350 do not apply to the ‘normal pension age 60’ arrangement.
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Conclusion
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"For pension input periods before reaching age 60, the pension input amount is calculated on the basis that each part of the benefit with a different normal pension age is calculated by reference to that normal pension age (as explained in](#Before) section above). It does not matter whether each part of the benefits relating to the ‘normal pension age 60’ and ‘normal pension age 65’ are all in the same arrangements or different ones (unless there are differences arising from negative values, as explained in Before reaching first split normal pension age section above). This means that the fact of ‘split normal pension age’ does not impact on the calculations."
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,"Once the member exceeds age 60, then how the pension input amount is calculated depends on the way the benefits are set to grow under the scheme rules, and sometimes also the underlying nature of the benefits that would actually have emerged given the facts at the relevant opening and closing dates of the pension input period. But it also depends on whether the benefit is in one arrangement or split between arrangements."
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Where pension sharing occurs the amount awarded to an ex-spouse or former civil partner is referred to as a pension credit right. As the pension credit right will increase the ex-spouse’s existing pension rights this may affect or increase their liability to the lifetime allowance charge. The legislation provides that ex-spouses acquiring pension credit rights may be entitled to enhance their lifetime allowance to reduce or negate their liability.
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,An ex-spouse may be able to claim a lifetime allowance enhancement provided certain conditions are met. How this is dealt with depends on whether the pension credit rights were acquired before or after 6 April 2006. This guidance only applies to pension credit rights acquired before 6 April 2006. For pension credit rights acquired on or after 6 April 2006 see PTM095200.
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Pre 6 April 2006 pension credit rights
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Paragraph 18 Schedule 36 Finance Act 2004
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Where pension credit rights were acquired before 6 April 2006 a lifetime enhancement factor known as “the pre-commencement pension credit factor” could be given providing an individual notified HMRC by 5 April 2009 of any pre-commencement pension credits the enhancement can be given to ensure parity of treatment with the previous tax regime.
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,The enhancement to the lifetime allowance is the value of the pension credit (indexed) expressed as a factor of the standard lifetime allowance for the tax year 2006/07. This is called the pre-commencement pension credit factor and is expressed in the formula
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,IAPC / SLA
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,IAPC is the amount of the pension credit awarded for the purposes of section 29(1) of Welfare Reform and Pensions Act 1999 or Article 26(1) of Welfare Reform and Pensions (Northern Ireland) Order 1999 increased by the percentage increase in the retail price index (RPI) from the month in which the rights were acquired to April 2006.
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,SLA is the standard lifetime allowance for the tax year 2006-07.
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,"The factor should go to two decimal places. This should be a rounded-up figure, so for example if the calculation produces a factor of 0.231 this becomes 0.24."
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,"For the avoidance of doubt, the only permitted indexation of the pension credit is by the RPI percentage increase - as described above. This applies even where the pension credit contains an element attributable to contracted out rights."
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Example
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,"An individual was awarded a pension credit of £135,000 in January 2001. By applying the increase in RPI from January 2001 to April 2006, the pension credit on that date was worth £150,000."
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,"By applying the above formula to the standard lifetime allowance on 5 April 2006, it will be enhanced by a factor of 0.1 or 10 per cent (£150,000/£1.5 million)."
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,"Provided an application was received by them before 6 April 2006, HMRC will have issued a certificate showing the enhancement to the standard lifetime allowance as a factor of 0.1."
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Top of page
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Interaction with primary protection
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Paragraph 18(5) Schedule 36 Finance Act 2004
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,"An individual who became entitled to a pension credit before 6 April 2006 but who has also notified HMRC that they are claiming primary protection could not also have a pre-commencement pension credit factor. This is because the benefits the individual has protected under primary protection should include the value of the pension rights from the pension credit, so the primary protection factor the individual has received will incorporate the pre-commencement pension credit element."
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Top of page
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Notification procedure for the pre-commencement pension credit factor
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,Regulations 5 and 12 The Registered Pension Schemes (Enhanced Lifetime Allowance) Regulations 2006 SI 2006/131
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,An individual normally had to notify HMRC of their entitlement to a pre-commencement pension credit factor using form APSS 201 in the period 6 April 2006 to 5 April 2009. HMRC may accept a late notification in limited circumstances. See](https://www.gov.uk/hmrc-internal-manuals/pensions-tax-manual/ptm098000) for guidance on late notification. 
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,HMRC will issue a certificate confirming the pre-commencement pension credit factor the individual is entitled to. The certificate is valid until such time as the certificate (or any amended certificate) is revoked or amended by HMRC.
PTM092200,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,"If after the claim has been made the individual learns that the information provided was incorrect, they must inform HMRC as soon as possible. If necessary, HMRC will then revoke the original certificate and issue an amended certificate."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),HMRC may withdraw a reference number that they have issued to a member if
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),How to apply for FP 2016 - introductionApplications for FP 2016 must be made onlineWho can make an application for FP 2016?Conditions required for a valid application for FP 2016Giving up enhanced protectionWill HMRC accept all applications for FP 2016? How will a member know if HMRC has accepted their application for FP 2016?When HMRC may withdraw a FP 2016 reference numberAppeal against HMRC’s refusal to accept an application or withdrawal of a FP 2016 reference numberNotifying subsequent protection-cessation eventsWhat happens if the member dies before they have made an application for FP 2016?
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),How to apply for FP 2016 - introduction
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Parts 1 and 3 Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),There is no closing date for making an application for FP 2016. An application for FP 2016 may be made any time on or after 6 April 2016.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Applications for FP 2016 made before 6 April 2016 were invalid and were not processed by HMRC. Where a member has made an application that is invalid because it was made too early, they can resubmit their application at any time after 5 April 2016."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"A member can apply for FP 2016 if they do not have any of fixed protection 2014 (FP 2014), fixed protection (FP 2012), primary protection or enhanced protection. They do not need to have already built up pension savings of more than £1.25 million to apply. As an application for FP 2016 can be made at any time, if another existing protection is lost, the member can then apply for FP 2016."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"If someone wants to apply for FP 2016 then they will need to meet certain conditions. These are that, on 6 April 2016, they:"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"were a member of a registered pension scheme or a relieved member of a relevant non-UK pension scheme (see PTM113410 for definitions of a ‘relieved member’ and a ‘relieved non-UK pension scheme’),"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"did not have primary protection (see PTM092300 for more detail), did not have enhanced protection (see PTM092400 for more detail),"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),did not have FP 2012 or FP 2014 (see PTM093000 for more detail)
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),did not have individual protection 2014 (IP 2014) - see PTM094000 for more detail.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Once a member is satisfied that they meet these conditions then they can apply to HMRC to get FP 2016 provided a protection-cessation event (see PTM093400) has not occurred.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Once, an individual has FP 2016 there are restrictions on what they are able to do with their future pension savings. For example, they will normally have needed to stop building up benefits under every registered pension scheme that they belong to by 5 April 2016."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Applications for FP 2016 must be made online
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 14(3)(b) and (c) Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Applications for FP 2016 must be made online on or after 6 April 2016. See link below for more details.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),https://www.gov.uk/guidance/pension-schemes-protect-your-lifetime-allowance
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Who can make an online applications for FP 2016?
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 14(3)(a) Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),An application can be made by either the member themselves or some other person on their behalf.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Conditions required for a valid application for FP 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 14(3) Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"An application for FP 2016 must be made online on or after 6 April 2016 (see above). For the online application to be valid, certain conditions have to be met. These conditions are that the application must:"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"be made by or on behalf of the individual concerned,"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"contain the individual’s title, full name, full postal address and e-mail address and, where the individual is not the applicant, contain the same details for the applicant as well"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),give the individual’s date of birth
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"give the individual’s National Insurance number (or if they do not have a National Insurance number, give the reason for this),"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),How to apply for FP 2016 - introductionApplications for FP 2016 must be made onlineWho can make an application for FP 2016?Conditions required for a valid application for FP 2016Giving up enhanced protectionWill HMRC accept all applications for FP 2016? How will a member know if HMRC has accepted their application for FP 2016?When HMRC may withdraw a FP 2016 reference numberAppeal against HMRC’s refusal to accept an application or withdrawal of a FP 2016 reference numberNotifying subsequent protection-cessation eventsWhat happens if the member dies before they have made an application for FP 2016?
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),How to apply for FP 2016 - introduction
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Parts 1 and 3 Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),There is no closing date for making an application for FP 2016. An application for FP 2016 may be made any time on or after 6 April 2016.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Applications for FP 2016 made before 6 April 2016 were invalid and were not processed by HMRC. Where a member has made an application that is invalid because it was made too early, they can resubmit their application at any time after 5 April 2016."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"A member can apply for FP 2016 if they do not have any of fixed protection 2014 (FP 2014), fixed protection (FP 2012), primary protection or enhanced protection. They do not need to have already built up pension savings of more than £1.25 million to apply. As an application for FP 2016 can be made at any time, if another existing protection is lost, the member can then apply for FP 2016."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"If someone wants to apply for FP 2016 then they will need to meet certain conditions. These are that, on 6 April 2016, they:"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"were a member of a registered pension scheme or a relieved member of a relevant non-UK pension scheme (see PTM113410 for definitions of a ‘relieved member’ and a ‘relieved non-UK pension scheme’),"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"did not have primary protection (see PTM092300 for more detail), did not have enhanced protection (see PTM092400 for more detail),"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),did not have FP 2012 or FP 2014 (see PTM093000 for more detail)
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),did not have individual protection 2014 (IP 2014) - see PTM094000 for more detail.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Once a member is satisfied that they meet these conditions then they can apply to HMRC to get FP 2016 provided a protection-cessation event (see PTM093400) has not occurred.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Once, an individual has FP 2016 there are restrictions on what they are able to do with their future pension savings. For example, they will normally have needed to stop building up benefits under every registered pension scheme that they belong to by 5 April 2016."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Applications for FP 2016 must be made online
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 14(3)(b) and (c) Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Applications for FP 2016 must be made online on or after 6 April 2016. See link below for more details.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),https://www.gov.uk/guidance/pension-schemes-protect-your-lifetime-allowance
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Who can make an online applications for FP 2016?
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 14(3)(a) Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),An application can be made by either the member themselves or some other person on their behalf.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Conditions required for a valid application for FP 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 14(3) Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"An application for FP 2016 must be made online on or after 6 April 2016 (see above). For the online application to be valid, certain conditions have to be met. These conditions are that the application must:"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"be made by or on behalf of the individual concerned,"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"contain the individual’s title, full name, full postal address and e-mail address and, where the individual is not the applicant, contain the same details for the applicant as well"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),give the individual’s date of birth
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"give the individual’s National Insurance number (or if they do not have a National Insurance number, give the reason for this),"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"contain a declaration that the member meets the conditions for FP 2016 (see](#apply) 2016 {#} - introduction),"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"contain a declaration that everything stated in the application is true and complete to the best of the applicant’s knowledge and belief,"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"contain a declaration that the individual has met the conditions referred to in the introduction above, and"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"contain a declaration that, in the period from 6 April 2016 to the date the application is made, no protection-cessation event (see PTM093400) has occurred in relation to the member."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),There is no need to give any valuation of current or expected pension funds as part of the application.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Giving up enhanced protection
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),If a member has enhanced protection on 6 April 2016 then they cannot benefit from FP 2016.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Once a member has told HMRC that they plan to rely on enhanced protection they will have received a certificate with details of their protection. However, unlike primary protection a member can choose to give up enhanced protection."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),If a member has enhanced protection only (without primary protection) then so long as they have given this up before 6 April 2016 they can apply for FP 2016.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"If a member holds both primary and enhanced protection and they choose to give up enhanced protection, they will still have their primary protection. As a member cannot give up primary protection, this will stop them from benefitting from FP 2016."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"If an individual wishes to give up enhanced protection they must tell HMRC in writing. The relevant legislation says that in such cases, enhanced protection ceases from the date HMRC receives this written notice. So enhanced protection cannot be given up from some future date. If a member wished to keep enhanced protection until 5 April 2016 they must have ensured that HMRC received their written notice on that date. Once an individual has given up enhanced protection they cannot change their mind. Enhanced protection cannot be re-instated. If a member gets FP 2016 by giving up enhanced protection and later finds they made the wrong decision they cannot get their enhanced protection back."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Will HMRC accept all applications for FP 2016?
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Paragraphs 14(1), (2), (4), and 16 Schedule 4 Finance Act 2016"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"As long as the member completes the prescribed form giving all the information that is requested then the application is a valid application which will be accepted by HMRC. Where HMRC refuse to accept an application, they must notify the member who has a right to appeal against that decision (see Appeal against HMRC’s refusal to issue or decision to withdraw a reference number)."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),How will a member know if HMRC has accepted their application for FP 2016?
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 14(1) to (4) Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),When HMRC has received an application and accepted it as valid they will issue the member with a reference number unless the member already has IP 2014. This will be done online.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Where the member makes a valid application for FP 2016 but has already successfully applied for IP 2014, then their application is successful on a dormant basis. This is because IP 2014 protects pension savings with a value of between £1.25 millions and £1.5 million and so protects a greater amount of pension savings than FP 2016. This means that HMRC will not issue the member with a reference number unless and until the member’s IP 2014 no longer applies (see PTM094400 for when this happens). HMRC will notify the individual accordingly. If IP 2014 no longer applies, the member must inform HMRC of this whereupon HMRC will issue the FP 2016 reference number."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),When HMRC may withdraw a FP 2016 reference number
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 15 Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),HMRC may withdraw a reference number that they have issued to a member if
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),something contained in the member’s application was incorrect there has been a protection-cessation event (see](https://www.gov.uk/hmrc-internal-manuals/pensions-tax-manual/ptm093400) for more detail) since their application was made
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),the member has failed to respond within the given deadline to a notice given by HMRC under paragraph 1 of Schedule 36 to Finance Act 2008 relating to the member and FP 2016.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),If HMRC withdraws a member’s FP 2016 they must notify the member to tell them that they have done so and give their reasons for the withdrawal. The member may appeal against the withdrawal of their reference number.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Appeal against HMRC’s refusal to issue or decision to withdraw a FP 2016 reference number
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 16 Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Where HMRC has refused to accept a member’s application for FP 2016, they must notify the member that their application has been unsuccessful. The member may appeal against this decision to the First-tier or Upper-tier Tribunal as appropriate. The member may similarly appeal against HMRC’s decision to withdraw their reference number."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),The member must tell HMRC if they want to appeal against the refusal to issue a reference number or the withdrawal of their reference number and they must do this within 30 days of the date when the notification of refusal/withdrawal was given. An appeal cannot be made where the application has been successful on a dormant basis (see How will a member know if HMRC has accepted their application for FP 2016?).
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Where the appeal is considered by the tribunal and relates to the refusal to issue a reference number, the tribunal will allow the appeal if the tribunal is satisfied that:"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),the application was a valid application (see Conditions required for a valid application for FP 2016)
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"everything in the application was correct, and"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"that, at the time of their decision, withdrawal of the requested reference number would not, had it been issued, be authorised either because a protection-cessation event has occurred or because the individual has failed to comply, within the required time, with a notice they have been given under Paragraph 1 of Schedule 36 to Finance Act 2008 to provide information or a document to HMRC to allow their tax position to be checked."
