ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
PTM095330,54.0,56.0,View changes,[[]],PTM095330 The Non-Residence Factor For Other Money Purchase Arrangements
PTM095340,54.0,56.0,View changes,[[]],PTM095340 The Non-Residence Factor For Defined Benefits Arrangements
PTM095350,54.0,56.0,View changes,[[]],PTM095350 The Non-Residence Factor For Hybrid Arrangements
PTM095360,0.0,2.0,View changes,[[]],PTM095360 Notifications Procedure For The Non-Residence Factor
PTM095500,0.0,2.0,View changes,[[]],PTM095500 Applying Lifetime Allowance Enhancement Factors
PTM098000,29.0,31.0,View changes,[[]],PTM098000 Late Submission Of Notifications For Protection From The Lifetime Allowance Charge
PTM102000,0.0,2.0,View changes,[[]],PTM102000 Transfers From A Registered Pension Scheme To A QROPS
PTM102200,0.0,2.0,View changes,[[]],PTM102200 Transfers: Transfers To A QROPS: Essential Principles Of The Overseas Transfer Charge
PTM102300,0.0,2.0,View changes,[[]],PTM102300 When The Overseas Transfer Charge Doesn’T Apply – The Exclusion Conditions
PTM102350,0.0,3.0,View changes,[[]],PTM102350 Examples Of When A Transfer Is Not Subject To The Overseas Transfer Charge
PTM102400,0.0,4.0,View changes,[[]],PTM102400 When The Overseas Transfer Charge Arises Due To A Change In Circumstances After A Transfer
PTM102600,0.0,3.0,View changes,[[]],PTM102600 When The Overseas Transfer Charge May Be Repaid
PTM102700,0.0,3.0,View changes,[[]],PTM102700 Discharge From Liability To The Overseas Transfer Charge
PTM103000,0.0,3.0,View changes,[[]],PTM103000 Scheme Administrator Actions - Before The Transfer
PTM103100,0.0,3.0,View changes,[[]],PTM103100 Scheme Manager Actions – Before The Transfer
PTM103150,0.0,3.0,View changes,[[]],PTM103150 Scheme Manager Actions – After The Transfer
PTM109000,0.0,3.0,View changes,[[]],PTM109000 Transfers: Information Requirements In Respect Of A Transfer
PTM112010,0.0,3.0,View changes,[[]],PTM112010 Introduction
PTM112100,0.0,3.0,View changes,[[]],PTM112100 What Makes A Scheme A QROPS
PTM112500,0.0,3.0,View changes,[[]],PTM112500 Exclusion And Other Loss Of QROPS Status
PTM112700,0.0,3.0,View changes,[[]],PTM112700 Reports To Be Made To HMRC Automatically
PTM112720,0.0,3.0,View changes,[[]],PTM112720 Information To Be Provided On Request To HMRC
PTM112800,0.0,3.0,View changes,[[]],PTM112800 Reporting By Former QROPS
PTM113100,3450.0,3559.0,View changes,"[[['t18', 212, '5.96%'], ['t19', 28, '0.79%'], ['t20', 109, '3.06%'], ['t21', 230, '6.46%'], ['t22', 662, '18.6%']]]",PTM113100 International: Overview Of When UK Tax Charges Apply To Non-UK Schemes
PTM113210,0.0,2.0,View changes,[[]],PTM113210 International: UK Tax Charges On Non UK Schemes: The Member Payment Charges And Taxable Property Charges: The Member Payment Charges: Basic Principles
PTM113250,0.0,2.0,View changes,[[]],PTM113250 Payments Made On Or After 6 April 2017 That Reduce A Member’S UK Funds
PTM113350,0.0,2.0,View changes,[[]],PTM113350 Non UK Schemes: The Annual Allowance Charge And Non-UK Schemes: Carrying Forward Unused Annual Allowance From Earlier Years
PTM113430,0.0,2.0,View changes,[[]],PTM113430 International: Early Election For A Deemed BCE By Relieved Members
PTM125400,2.0,4.0,View changes,"[[['t33', 2, '50.0%']]]",PTM125400 Indirect Holdings
PTM125500,12046.0,12140.0,View changes,"[[['t60', 74, '0.61%'], ['t61', 326, '2.69%'], ['t62', 192, '1.58%'], ['t63', 145, '1.19%'], ['t64', 38, '0.31%'], ['t65', 38, '0.31%'], ['t66', 207, '1.71%'], ['t67', 64, '0.53%'], ['t68', 278, '2.29%'], ['t69', 105, '0.86%'], ['t70', 81, '0.67%'], ['t71', 259, '2.13%'], ['t72', 374, '3.08%'], ['t73', 451, '3.71%'], ['t74', 229, '1.89%'], ['t75', 257, '2.12%'], ['t76', 294, '2.42%'], ['t77', 831, '6.85%'], ['t78', 957, '7.88%'], ['t79', 576, '4.74%'], ['t80', 176, '1.45%'], ['t81', 11, '0.09%']]]",PTM125500 Pre A-Day Investments
PTM141000,0.0,3.0,View changes,[[]],PTM141000 Essential Principles
PTM142000,0.0,3.0,View changes,[[]],PTM142000 Specific Member Payments
PTM145300,1370.0,1374.0,View changes,"[[['t15', 91, '6.62%'], ['t16', 105, '7.64%'], ['t17', 106, '7.71%'], ['t18', 114, '8.3%'], ['t19', 226, '16.45%'], ['t20', 79, '5.75%'], ['t21', 163, '11.86%'], ['t22', 247, '17.98%'], ['t23', 539, '39.23%'], ['t24', 166, '12.08%'], ['t25', 99, '7.21%'], ['t26', 70, '5.09%'], ['t27', 137, '9.97%'], ['t28', 144, '10.48%'], ['t29', 2, '0.15%'], ['t30', 233, '16.96%'], ['t31', 74, '5.39%'], ['t32', 170, '12.37%'], ['t33', 312, '22.71%'], ['t34', 378, '27.51%'], ['t35', 76, '5.53%'], ['t36', 225, '16.38%'], ['t37', 43, '3.13%'], ['t38', 54, '3.93%']]]",PTM145300 Conditions For Authorised Surplus Payments
PTM151000,25.0,28.0,View changes,[[]],PTM151000 Essential Principles
PTM157000,0.0,3.0,View changes,[[]],PTM157000 Authorising A Practitioner
PTM158000,0.0,3.0,View changes,[[]],PTM158000 Other Scheme Administrator Rights
PTM160300,0.0,4.0,View changes,[[]],PTM160300 Essential Principles: Summary Of Scheme Administrator Information Obligations
PTM160400,0.0,2.0,View changes,[[]],PTM160400 Scheme Member Information Requirements
PTM160600,0.0,2.0,View changes,[[]],PTM160600 Information Requirements For Qualifying Recognised Overseas Pension Schemes (QROPS) And Former QROPS
PTM160800,0.0,2.0,View changes,[[]],PTM160800 Penalties For Failing To Comply With An Information Requirement Or Providing Inaccurate Information
PTM161100,0.0,2.0,View changes,[[]],PTM161100 Essential Principles
PTM161500,0.0,2.0,View changes,[[]],PTM161500 Reportable Events 8 To 9
PTM162100,25.0,27.0,View changes,[[]],PTM162100 Essential Principles
PTM162200,0.0,2.0,View changes,[[]],PTM162200 Information Needed To Submit An AFT
PTM167200,15671.0,15712.0,View changes,"[[['t95', 88, '0.56%'], ['t96', 11, '0.07%'], ['t97', 193, '1.23%'], ['t98', 252, '1.6%'], ['t99', 105, '0.67%'], ['t100', 91, '0.58%'], ['t101', 147, '0.94%'], ['t102', 182, '1.16%'], ['t103', 202, '1.29%'], ['t104', 104, '0.66%'], ['t105', 436, '2.77%'], ['t106', 388, '2.47%'], ['t107', 202, '1.29%'], ['t108', 190, '1.21%'], ['t109', 220, '1.4%'], ['t110', 409, '2.6%'], ['t111', 206, '1.31%'], ['t112', 419, '2.67%'], ['t113', 394, '2.51%'], ['t114', 193, '1.23%'], ['t115', 206, '1.31%'], ['t116', 49, '0.31%'], ['t117', 230, '1.46%'], ['t118', 312, '1.99%'], ['t119', 111, '0.71%'], ['t120', 116, '0.74%'], ['t121', 19, '0.12%'], ['t122', 152, '0.97%'], ['t123', 354, '2.25%'], ['t124', 109, '0.69%'], ['t125', 114, '0.73%'], ['t126', 257, '1.64%'], ['t127', 121, '0.77%'], ['t128', 90, '0.57%'], ['t129', 109, '0.69%'], ['t130', 49, '0.31%'], ['t131', 35, '0.22%'], ['t132', 46, '0.29%'], ['t133', 92, '0.59%'], ['t134', 52, '0.33%'], ['t135', 39, '0.25%'], ['t136', 154, '0.98%'], ['t137', 190, '1.21%'], ['t138', 45, '0.29%'], ['t139', 266, '1.69%'], ['t140', 286, '1.82%'], ['t141', 119, '0.76%'], ['t142', 58, '0.37%'], ['t143', 522, '3.32%'], ['t144', 379, '2.41%'], ['t145', 58, '0.37%'], ['t146', 210, '1.34%']]]",PTM167200 Other Information Requirements For Scheme Administrators: Information That Must Be Included In The Pension Savings Statement
PTM169200,0.0,4.0,View changes,[[]],PTM169200 Information Notices In Respect Of Overseas Pension Schemes
RDRM31050,0.0,3.0,View changes,[[]],RDRM31050 Effects Of Using The Remittance Basis
RDRM32000,0.0,2.0,View changes,[[]],RDRM32000 Remittance Basis: Accessing The
RDRM32100,0.0,2.0,View changes,[[]],RDRM32100 Remittance Basis: Exceptions To The Claim Requirements: Contents
RDRM32110,0.0,2.0,View changes,[[]],"RDRM32110 Un-Remitted Foreign Income And Gains Below £2,000 Threshold"
RDRM32140,0.0,2.0,View changes,[[]],RDRM32140 Application Of Remittance Basis Without Claim - Other Cases (ITA07/S809e)
RDRM32210,185.0,266.0,View changes,[[]],RDRM32210 Long-Term Residents And The Remittance Basis Charge - Overview
RDRM32240,185.0,291.0,View changes,[[]],RDRM32240 Interaction With Extra Statutory Concession (ESC) A11
RDRM32300,0.0,2.0,View changes,[[]],RDRM32300 Remittance Basis: Remittance Basis Charge - Nomination Of Foreign Income And Gains: Contents
RDRM32310,0.0,2.0,View changes,[[]],RDRM32310 Nomination Of Foreign Income And Gains - Overview
RDRM32320,0.0,2.0,View changes,[[]],RDRM32320 Making A Nomination
RDRM32360,0.0,2.0,View changes,[[]],RDRM32360 Insufficient Nomination - Automatic Additional Nomination Of Income Under Ita07s809h(4)
RDRM37010,0.0,2.0,View changes,[[]],RDRM37010 Appendices: Appendix 1 - Starter For 10: Some Frequently Asked Questions About The Remittance Basis And The Remittance Basis Charge.
RM3292P,0.0,2.0,View changes,[[]],RM3292P How To Prepare And Issue A Payable Order By Hand: Contents
RM3312,0.0,2.0,View changes,[[]],RM3312 How To Prepare And Issue Payable Order: Issue At Counter
RM4000P,0.0,2.0,View changes,[[]],RM4000P Gneral: Contents
RM4009,0.0,2.0,View changes,[[]],RM4009 RO Instructions: Evidence From Banks And Building Societies
RM4012,0.0,1.0,View changes,[[]],RM4012 RO Instructions: Have You Got Enough
RM4130P,0.0,1.0,View changes,[[]],RM4130P Which Vouchers To Confirm And How To Confirm Them: Contents
RM4182,0.0,3.0,View changes,[[]],RM4182 RO Instructions: R185 Showing Payments To Trade Union/Friendly Society
RM4190,0.0,4.0,View changes,[[]],RM4190 RO Instructions: When To Use The `AP' Procedure
SAM125000,0.0,2.0,View changes,[[]],SAM125000 Returns Work Lists: Contents
SAM125201,0.0,2.0,View changes,[[]],SAM125201 Returns: W054 Weekly Returns Review: Transfer Of Allowances (Action Guide)
SAM125220,0.0,2.0,View changes,[[]],SAM125220 Returns: W056 Partnership Online Amendments
SDLTM09800,306.0,308.0,View changes,"[[['t21', 198, '64.29%'], ['t22', 118, '38.31%'], ['t23', 83, '26.95%'], ['t24', 43, '13.96%'], ['t25', 48, '15.58%'], ['t26', 48, '15.58%'], ['t27', 94, '30.52%'], ['t28', 228, '74.03%'], ['t29', 310, '100.65%'], ['t30', 412, '133.77%'], ['t31', 344, '111.69%'], ['t32', 325, '105.52%'], ['t35', 76, '24.68%'], ['t36', 76, '24.68%'], ['t37', 15, '4.87%'], ['t38', 7, '2.27%']]]",SDLTM09800 Condition D - General
SPE15460,0.0,2.0,View changes,[[]],SPE15460 Common Storage: Contents
SPE15480,0.0,2.0,View changes,[[]],SPE15480 Identification Of Customs Duty Status
SPE15490,0.0,2.0,View changes,[[]],SPE15490 Goods Under Inward Processing (IP)
STSM011070,15.0,18.0,View changes,"[[['t1', 1, '5.56%'], ['t3', 1, '5.56%'], ['t4', 1, '5.56%'], ['t5', 1, '5.56%'], ['t6', 1, '5.56%'], ['t7', 1, '5.56%'], ['t8', 1, '5.56%'], ['t9', 1, '5.56%'], ['t10', 1, '5.56%'], ['t11', 1, '5.56%'], ['t12', 1, '5.56%'], ['t13', 1, '5.56%'], ['t14', 1, '5.56%'], ['t15', 1, '5.56%'], ['t16', 1, '5.56%']]]",STSM011070 The Stamp Duty (Exempt Instruments) Regulations 1987
STSM012040,0.0,2.0,View changes,[[]],STSM012040 Stamp Duty Reserve Tax - The Relevant Day
STSM014030,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",STSM014030 Stamp Duty Reserve Tax - Rounding
STSM015020,2101.0,2112.0,View changes,"[[['t16', 115, '5.45%'], ['t17', 123, '5.82%'], ['t18', 178, '8.43%'], ['t19', 566, '26.8%'], ['t20', 118, '5.59%'], ['t21', 172, '8.14%'], ['t22', 107, '5.07%'], ['t23', 83, '3.93%'], ['t24', 145, '6.87%']]]",STSM015020 Penalties For Late Stamping
STSM017020,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",STSM017020 Wait And See - Consideration Not Yet Ascertained
STSM021010,2.0,4.0,View changes,"[[['t4', 1, '25.0%'], ['t5', 1, '25.0%']]]",STSM021010 Stamp Duty: Overview
STSM021040,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t3', 1, '25.0%']]]",STSM021040 Stamp Duty: What Are Stock And Marketable Securities?
STSM021110,1.0,5.0,View changes,"[[['t7', 1, '20.0%']]]",STSM021110 Stamp Duty: Future Stock Or Marketable Securities: Examples
STSM021140,1.0,4.0,View changes,"[[['t3', 1, '25.0%']]]",STSM021140 Stamp Duty: Exchange Of Shares
STSM021170,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM021170 Stamp Duty: Transfer In Contemplation Of A Sale
STSM021190,1.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",STSM021190 Stamp Duty: Block Transfers
STSM021230,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM021230 Stamp Duty: Transfer Of Convertible Notes
STSM021250,1.0,4.0,View changes,"[[['t3', 1, '25.0%']]]",STSM021250 Stamp Duty: A To A Transfers
STSM021270,3.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t4', 1, '16.67%'], ['t6', 1, '16.67%']]]",STSM021270 Stamp Duty: Transfer Of An Interest In A Partnership
STSM022010,1.0,4.0,View changes,"[[['t3', 1, '25.0%']]]",STSM022010 Stamp Duty: The Adjudication Procedure
STSM022030,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",STSM022030 Stamp Duty: Finality Of Adjudication
STSM022040,1.0,3.0,View changes,"[[['t4', 1, '33.33%']]]",STSM022040 Stamp Duty: Reasons For Adjudication
STSM022050,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",STSM022050 Stamp Duty: A “Particular Stamp”
STSM022120,2.0,5.0,View changes,"[[['t4', 1, '20.0%'], ['t8', 1, '20.0%']]]",STSM022120 Stamp Duty: Company Reconstructions
STSM022160,3.0,6.0,View changes,"[[['t3', 1, '16.67%'], ['t4', 1, '16.67%'], ['t6', 1, '16.67%']]]",STSM022160 Stamp Duty: Transfer Of A Partnership Interest
STSM022210,1.0,4.0,View changes,"[[['t14', 1, '25.0%']]]",STSM022210 Stamp Duty: Sales To Intermediaries
STSM022220,2.0,5.0,View changes,"[[['t14', 1, '20.0%'], ['t17', 1, '20.0%']]]",STSM022220 Stamp Duty: Sales To Options Intermediaries
STSM022240,2.0,5.0,View changes,"[[['t5', 1, '20.0%'], ['t6', 1, '20.0%']]]",STSM022240 Stamp Duty: Repurchases And Stock Lending
STSM030000,714.0,776.0,View changes,"[[['t2', 33, '4.25%'], ['t3', 59, '7.6%'], ['t4', 38, '4.9%'], ['t5', 32, '4.12%']]]",STSM030000 Scope Of Stamp Duty Reserve Tax (SDRT): Contents
STSM031060,30.0,36.0,View changes,"[[['t2', 1, '2.78%'], ['t7', 7, '19.44%']]]",STSM031060 Consideration: Money Or Money's Worth
STSM031090,130.0,283.0,View changes,[[]],STSM031090 Chargeable Securities - General
STSM031110,25.0,28.0,View changes,[[]],"STSM031110 Chargeable Securities - Interests, Dividends And Other Rights"
STSM041020,0.0,3.0,View changes,[[]],STSM041020 Exemptions: Securities Exempt From Stamp Duty Are Generally Exempt From Stamp Duty Reserve Tax (SDRT)
STSM041030,0.0,3.0,View changes,[[]],STSM041030 Exemptions: Stamp Duty Reserve Tax (SDRT) Repaid/Charge Cancelled Where An Instrument Is Duly Stamped
STSM041160,0.0,2.0,View changes,[[]],STSM041160 Exemptions: Charities - Stamp Duty Reserve Tax (SDRT) Exemption
STSM041180,2.0,4.0,View changes,"[[['t8', 1, '25.0%'], ['t9', 1, '25.0%']]]",STSM041180 Exemptions: Depositary Interests In Foreign Securities
STSM041190,2.0,4.0,View changes,"[[['t4', 1, '25.0%'], ['t5', 1, '25.0%']]]",STSM041190 Exemptions: Other Non-Stamp Duty Acts That Apply To Stamp Duty
STSM041200,0.0,2.0,View changes,[[]],STSM041200 Exemptions: Units In A Unit Trust Scheme Or Shares In An Open-Ended Investment Company
STSM041250,1.0,3.0,View changes,"[[['t3', 1, '33.33%']]]",STSM041250 Exemptions: Treasury Shares
STSM041270,1.0,3.0,View changes,"[[['t9', 1, '33.33%']]]",STSM041270 Exemptions: Growth Market Shares - SDRT Exemption
STSM041280,2.0,4.0,View changes,"[[['t2', 1, '25.0%'], ['t3', 1, '25.0%']]]",STSM041280 Exemptions: Growth Market Shares - SDRT Exemption - Depositary Interests/CREST Depositary Interests
STSM041290,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t5', 1, '20.0%'], ['t6', 1, '20.0%']]]",STSM041290 Exemptions: Growth Market Shares - Recognised Growth Markets - How To Qualify As A Recognised Growth Market
STSM041300,8.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%']]]",STSM041300 Exemptions: Growth Market Shares - Recognised Growth Markets - How To Qualify As A Recognised Growth Market - The Market Capitalisation Condition
STSM042120,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM042120 Reliefs: Intermediary Relief - Stamp Duty And SDRT Compliance
STSM042180,0.0,3.0,View changes,[[]],STSM042180 Reliefs: Stock Lending And Repurchase Relief - Charge Reinstated
STSM042340,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM042340 Reliefs: Central Counterparty Clearing Relief From Stamp Duty And SDRT
STSM042470,2.0,5.0,View changes,"[[['t7', 2, '40.0%']]]",STSM042470 Reliefs: Section 77A – Arrangements That Are Not Disqualifying Arrangements
STSM042480,2.0,5.0,View changes,"[[['t7', 2, '40.0%']]]",STSM042480 Reliefs: Section 77A - “Particular Person” Or “Particular Persons Together”
STSM042490,2.0,5.0,View changes,"[[['t10', 2, '40.0%']]]",STSM042490 Reliefs: Section 77A – Initial Public Offering And Underwriters
STSM042500,2.0,5.0,View changes,"[[['t9', 2, '40.0%']]]",STSM042500 Reliefs: Section 77A - Relevant Mergers
STSM051020,1.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",STSM051020 What Is A Depositary Receipt?
STSM051040,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",STSM051040 Cancellation Of A Depositary Receipt
STSM053010,5.0,9.0,View changes,"[[['t3', 1, '11.11%'], ['t4', 1, '11.11%'], ['t5', 1, '11.11%'], ['t11', 1, '11.11%'], ['t13', 1, '11.11%']]]",STSM053010 When A Higher Rate Charge Arises
STSM053050,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",STSM053050 Arrangement
STSM055030,1.0,3.0,View changes,"[[['t3', 1, '33.33%']]]",STSM055030 Allotment And Renounceable Letter Of Allotment
STSM056010,1.0,3.0,View changes,"[[['t3', 1, '33.33%']]]",STSM056010 Liable And Accountable Person
STSM056020,1.0,3.0,View changes,"[[['t5', 1, '33.33%']]]",STSM056020 Notification Requirement FA86/S68 And FA86/S71
STSM056030,1.0,3.0,View changes,"[[['t6', 1, '33.33%']]]",STSM056030 Stamp Duty Payment Date And Stamp Duty Reserve Tax (SDRT) Accountable Date
STSM057010,2.0,4.0,View changes,"[[['t3', 1, '25.0%'], ['t4', 1, '25.0%']]]",STSM057010 Exemptions/ Reliefs: Transfers Between Depositary Receipt Issuers And Or Unelected Clearance Services
STSM057030,1.0,4.0,View changes,"[[['t3', 1, '25.0%']]]",STSM057030 Exemptions/ Reliefs: Non-Sterling Currency United Kingdom Bearer Instruments
STSM057050,1.0,4.0,View changes,"[[['t8', 1, '25.0%']]]",STSM057050 Exemptions/ Reliefs: Unsecured Loan Capital
STSM057070,1.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",STSM057070 Exemptions/ Reliefs: Replacement Securities
STSM057080,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",STSM057080 Exemptions/ Reliefs: United Kingdom Sterling Denominated Bearer Instruments
STSM061010,1.0,4.0,View changes,"[[['t5', 1, '25.0%']]]",STSM061010 Introduction: Background
STSM061020,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t3', 1, '14.29%'], ['t5', 1, '14.29%'], ['t6', 1, '14.29%']]]",STSM061020 Introduction: What Is A Bearer Instrument?
STSM061030,1.0,5.0,View changes,"[[['t6', 1, '20.0%']]]",STSM061030 Introduction: Meaning Of A Bearer Instrument For Stamp Duty Purposes
STSM063020,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t6', 1, '16.67%'], ['t8', 1, '16.67%']]]",STSM063020 Sd On Bearer Instruments: Payment Of Stamp Duty On Bearer Instruments
STSM063040,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM063040 & Calculation Of Sd On Bearer Instruments: Substitute Bearer Instruments
STSM064040,3.0,6.0,View changes,"[[['t3', 1, '16.67%'], ['t4', 1, '16.67%'], ['t5', 1, '16.67%']]]",STSM064040 Renounceable Letter Of Allotment
STSM064050,2.0,5.0,View changes,"[[['t4', 1, '20.0%'], ['t5', 1, '20.0%']]]",STSM064050 Bearer Instruments Denominated In Currency Other Than UK Sterling
STSM065010,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM065010 Bearer Instruments: Introduction
STSM065020,1.0,5.0,View changes,"[[['t3', 1, '20.0%']]]",STSM065020 Bearer Instruments: Before Issue Of The Bearer Instrument
STSM065040,1.0,4.0,View changes,"[[['t5', 1, '25.0%']]]",STSM065040 Bearer Instruments: Production Of Substitute Bearer Instruments
STSM066010,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t5', 1, '16.67%']]]",STSM066010 Introduction
STSM066030,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",STSM066030 Penalty On Late Notification Of An Issue Of A Bearer Instrument
STSM067010,1.0,4.0,View changes,"[[['t4', 1, '25.0%']]]",STSM067010 Bearer Instruments-SDRT: Interaction Between Stamp Duty & Stamp Duty Reserve Tax (SDRT)
STSM067020,4.0,7.0,View changes,"[[['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%']]]",STSM067020 Bearer Instruments-SDRT: Ssue Of A Sterling Denominated Bearer Security By A United Kingdom Company
STSM067030,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t4', 1, '25.0%']]]",STSM067030 Bearer Instruments-SDRT: Issue Of A Bearer Security By A Non-United Kingdom Company
STSM067040,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",STSM067040 Bearer Instruments-SDRT: Non-Sterling Currency United Kingdom Bearer Instrument
STSM067050,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",STSM067050 Bearer Instruments-SDRT: UK Loan Capital Bearer Instrument Denominated In Currency Other Than Sterling
STSM067060,1.0,4.0,View changes,"[[['t3', 1, '25.0%']]]",STSM067060 Bearer Instruments-SDRT: Depositary Receipt Issuers/Clearance Services- Non-Sterling Currency United Kingdom Bearer Instruments
STSM067070,3.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",STSM067070 Bearer Instruments-SDRT: Renounceable Letter Of Allotment
STSM071010,4.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%']]]",STSM071010 Introduction: Types Of Company
STSM071020,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",STSM071020 Introduction: Sources Of Capital
STSM071060,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",STSM071060 Introduction: Changes Of Share Ownership
STSM071070,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",STSM071070 Introduction: Issues Of Shares In Public Companies
STSM071080,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",STSM071080 Introduction: Offers For Sale And Placings
STSM071090,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",STSM071090 Introduction: Trading Shares In The Secondary Market
STSM071100,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",STSM071100 Introduction: Corporate Actions
STSM072010,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",STSM072010 Bonus Issues Of Shares
STSM073000,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",STSM073000 Depositary Interests: UK Depositary Interests (DI) In Foreign Securities - Background
STSM078030,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",STSM078030 Dividend Reinvestment Plans (DRIPS)
STSM081010,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",STSM081010 Overview
STSM081040,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",STSM081040 Settlements
STSM081060,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t5', 1, '20.0%'], ['t6', 1, '20.0%']]]",STSM081060 Declarations Of Trust
STSM081090,6.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t7', 1, '11.11%'], ['t8', 1, '11.11%'], ['t9', 1, '11.11%'], ['t11', 1, '11.11%'], ['t13', 1, '11.11%']]]",STSM081090 Trust Documents Not Required To Be Presented For Stamping
STSM082040,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%']]]",STSM082040 Mergers Of Pension Schemes
STSM082050,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM082050 Member Leaves Scheme And Commences A Personal Pension Scheme
STSM082090,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t3', 1, '14.29%'], ['t5', 1, '14.29%'], ['t6', 1, '14.29%']]]",STSM082090 Pension Fund Pooling Schemes
STSM082110,5.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%']]]",STSM082110 Common Investment Arrangements (CIA)
STSM091030,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM091030 Different Types Of Partnership
STSM092020,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM092020 Partnerships: Introduction Of A New Partner To An Existing Partnership
STSM092050,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",STSM092050 Partnerships: Dissolution Of A Partnership
STSM093020,4.0,7.0,View changes,"[[['t3', 1, '14.29%'], ['t4', 1, '14.29%'], ['t6', 1, '14.29%'], ['t8', 1, '14.29%']]]",STSM093020 Partnerships And Stamp Duty Group Relief
STSM100000,47.0,67.0,View changes,"[[['t4', 20, '29.85%'], ['t5', 22, '32.84%'], ['t6', 22, '32.84%'], ['t7', 44, '65.67%'], ['t8', 66, '98.51%'], ['t9', 56, '83.58%'], ['t10', 7, '10.45%']]]",STSM100000 Collectives: Contents
STSM101000,569.0,573.0,View changes,"[[['t2', 57, '9.95%'], ['t3', 33, '5.76%']]]",STSM101000 Introduction To Collective Investment Schemes: Contents
STSM101010,48.0,168.0,View changes,[[]],STSM101010 What Is A Collective Investment Scheme?
STSM101020,111.0,260.0,View changes,[[]],STSM101020 What Is A Unit Trust?
STSM101030,49.0,167.0,View changes,[[]],STSM101030 Authorised Investments Funds - General
STSM101040,49.0,166.0,View changes,[[]],STSM101040 Unauthorised Unit Trust
