ChapterNum,Title,Title,Para,Para,ParaShifted,CharacterCountDifference,LevenshteinDistance,AboveLevCharThreshold
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,How the amount of lifetime allowance that was used up is calculated will depend on the type of benefits that the member has taken. Guidance on when a BCE occurs and how to calculate the value of a BCE starts at PTM088000. For BCEs under a non-UK scheme also see the guidance starting at PTM113400.,"(25 x £24,000) x 1.25 million/standard LTA",False,255,297,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,It will be necessary to identify the amount of lifetime allowance used up by each BCE and then revalue it to give a value as at 5 April 2016. This is done multiplying the amount of the BCE by using the formula £1.25 million/standard lifetime allowance at the date of the BCE.,"£600,000 x £1,250,000/£1,500,000 = £500,000",False,232,289,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Note that for individuals with:,(HMRC will accept rounding up to the nearest pound for administrative convenience.),False,52,71,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,fixed protection the standard lifetime allowance is £1.8 million where the ‘normal’ standard lifetime allowance is below this amount,Amount B - valuing pre-6 April 2016 BCEs,False,92,161,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,fixed protection 2014 the standard lifetime allowance is £1.5 million where the ‘normal’ standard lifetime allowance is below this amount,Paragraph 11 Schedule 4 Finance Act 2016,False,97,142,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"Where a BCE has occurred under a registered pension scheme, the scheme administrator should have given the member with a BCE statement (see PTM164400) showing the percentage of the lifetime allowance used up by their BCE(s). Where the BCE occurs after 6 April 2012 for a member with a fixed protection (FP 2012), the BCE statement will be based on a percentage of £1.8 million. Similarly, where the BCE occurs after 6 April 2014 for a member with fixed protection 2014 (FP 2014) the BCE statement will be based on a percentage of £1.5 million.",Section 216 Finance Act 2006,False,515,537,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"Where they have had more than one BCE, it is the total of the revalued amounts calculated as above that is Amount B.","Benefits are tested against the lifetime allowance whenever a benefit crystallisation event (BCE) occurs. BCEs can occur under registered pension schemes, and in certain circumstances non-UK pension schemes (see PTM113410).",False,107,285,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Example 1 no fixed protection,How the amount of lifetime allowance that was used up is calculated will depend on the type of benefits that the member has taken. Guidance on when a BCE occurs and how to calculate the value of a BCE starts at PTM088000. For BCEs under a non-UK scheme also see the guidance starting at PTM113400.,False,268,314,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"In this example it is assumed that the individual does not know the actual value of the amount(s) crystallised and is using their BCE statement percentage to calculate it. If the actual amount is known, or can be obtained from the scheme administrator, then this should be used instead where it provides a higher value because the lifetime allowance percentage was rounded down to two decimal places.",It will be necessary to identify the amount of lifetime allowance used up by each BCE and then revalue it to give a value as at 5 April 2016. This is done multiplying the amount of the BCE by using the formula £1.25 million/standard lifetime allowance at the date of the BCE.,False,125,539,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"On 23 May 2008, Matt who is then aged 61 takes a scheme pension of £21,000 (a BCE 2) and a pension commencement lump sum (PCLS) of £140,000 (a BCE 6) from his employer’s occupational pension scheme. At that time, Matt has no form of protection and has not previously taken any pension benefits. Matt’s BCEs use up £560,000 of his lifetime allowance (£21,000 x 20 plus £140,000). In 2008-09 the lifetime allowance was £1,650,000. Matt’s BCEs used up 33.93per cent (rounded down) of the standard lifetime allowance at the time and his scheme administrator gives Matt a BCE statement showing this percentage. .",Note that for individuals with:,False,576,590,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"On 2 August 2011, Matt takes a PCLS of £150,000 (BCE 6) from a personal pension schemes and designates £450,000 as being available for the provision of drawdown pension. His BCEs use up £600,000 of his lifetime allowance. In tax year 2011-12 the lifetime allowance is £1,800,000. So these BCEs use up 33.33 per cent (rounded down) and his scheme administrator gives Matt is a BCE statement showing this percentage. Matt now has two BCE statements showing that in total he has used up 67.26 per cent of the lifetime allowance.",fixed protection the standard lifetime allowance is £1.8 million where the ‘normal’ standard lifetime allowance is below this amount,False,393,478,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,As Matt has other uncrystallised pension savings he decides to apply for IP 2016. Matt knows from his BCE statements that in:,fixed protection 2014 the standard lifetime allowance is £1.5 million where the ‘normal’ standard lifetime allowance is below this amount,False,12,171,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,2008-09 he crystallised 33.93 per cent,"Where a BCE has occurred under a registered pension scheme, the scheme administrator should have given the member with a BCE statement (see PTM164400) showing the percentage of the lifetime allowance used up by their BCE(s). Where the BCE occurs after 6 April 2012 for a member with a fixed protection (FP 2012), the BCE statement will be based on a percentage of £1.8 million. Similarly, where the BCE occurs after 6 April 2014 for a member with fixed protection 2014 (FP 2014) the BCE statement will be based on a percentage of £1.5 million.",False,505,545,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,2011-12 he crystallised 33.33 per cent,"Where they have had more than one BCE, it is the total of the revalued amounts calculated as above that is Amount B.",False,78,107,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,This converts into the following amounts,Example 1 no fixed protection,False,11,56,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"For 2008-09: 33.93/100 x £1.65 million = £559,845","In this example it is assumed that the individual does not know the actual value of the amount(s) crystallised and is using their BCE statement percentage to calculate it. If the actual amount is known, or can be obtained from the scheme administrator, then this should be used instead where it provides a higher value because the lifetime allowance percentage was rounded down to two decimal places.",False,351,426,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"For 2011-12: 33.33/100 x £1.8 million = £599,940","On 23 May 2008, Matt who is then aged 61 takes a scheme pension of £21,000 (a BCE 2) and a pension commencement lump sum (PCLS) of £140,000 (a BCE 6) from his employer’s occupational pension scheme. At that time, Matt has no form of protection and has not previously taken any pension benefits. Matt’s BCEs use up £560,000 of his lifetime allowance (£21,000 x 20 plus £140,000). In 2008-09 the lifetime allowance was £1,650,000. Matt’s BCEs used up 33.93per cent (rounded down) of the standard lifetime allowance at the time and his scheme administrator gives Matt a BCE statement showing this percentage. .",False,559,612,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,The valuation of amount B for Matt is £812972.22 calculated as follows:,"On 2 August 2011, Matt takes a PCLS of £150,000 (BCE 6) from a personal pension schemes and designates £450,000 as being available for the provision of drawdown pension. His BCEs use up £600,000 of his lifetime allowance. In tax year 2011-12 the lifetime allowance is £1,800,000. So these BCEs use up 33.33 per cent (rounded down) and his scheme administrator gives Matt is a BCE statement showing this percentage. Matt now has two BCE statements showing that in total he has used up 67.26 per cent of the lifetime allowance.",False,454,517,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"(£559,845 x 1.25 million/ 1.65 million) + (£559,940 x 1.25 million/1.8 million)",As Matt has other uncrystallised pension savings he decides to apply for IP 2016. Matt knows from his BCE statements that in:,False,46,141,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"£424,125 + £388,847.22 = £812,972.22",2008-09 he crystallised 33.93 per cent,False,2,45,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Example 2 with fixed protection,2011-12 he crystallised 33.33 per cent,False,7,40,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"In this example it is assumed that the individual does not know the actual value of the amount(s) crystallised and is using their BCE statement percentage to calculate it. Where benefits are taken whist the individual has fixed protection the BCE statement should be based on the higher standard lifetime allowance given by the fixed protection, i.e. £1.8 million for fixed protection or £1.5 million for fixed protection 2014.",This converts into the following amounts,False,387,415,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"However, if they know the actual value of the amount(s) crystallised or this can be obtained from the scheme administrator of the scheme(s) from which they have taken benefits, they should use this amount instead where it provides a higher value than that obtained by converting the lifetime allowance statement percentage because the lifetime allowance percentage has been rounded down to two decimal places.","For 2008-09: 33.93/100 x £1.65 million = £559,845",False,360,425,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"On 5 July 2008, Samina took a pension commencement lump sum (PCLS) of £100,000 (BCE 6) and purchased an annuity for £300,000 (BCE 4) from one of her personal pension schemes. At that time, Samina had no form of protection and the standard lifetime allowance was £1.65 million. The total amount crystallised was £400,000 which was 245.24 per cent. had not previously taken any pension benefits. Samina’s BCEs used up £400,000 of her lifetime allowance. In tax year 2008-09 the lifetime allowance was £1,650,000. So her BCEs used up 24.24 per cent of the standard lifetime allowance (rounded down). The scheme administrator will provide a statement showing this percentage annually until Samina reaches age 75 (in 2028).","For 2011-12: 33.33/100 x £1.8 million = £599,940",False,670,701,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"Samina applied for fixed protection so from 6 April 2012 has a lifetime allowance of £1.8 million. On 9 September 2012, Samina took a PCLS of £150,000 (BCE 6) and designated £450,000 as being available for the provision of drawdown pension. These BCEs used up £600,000 of Samina’s lifetime allowance. Although the standard lifetime allowance for 2012-13 was £1,500,000, Samina has fixed protection so her standard lifetime allaonce is £1.8 million. The percentage to be shown on her BCE statement is a percentage of £1,800,000 and not of the £1,500,000 standard lifetime allowance. So her BCEs use up 33.33 per cent (rounded down) and her scheme administrator gives her an annual statement showing this percentage.",The valuation of amount B for Matt is £812972.22 calculated as follows:,False,643,679,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Samina now has 2 certificates showing that in total she has used up 57.57 per cent of her lifetime allowance.,"(£559,845 x 1.25 million/ 1.65 million) + (£559,940 x 1.25 million/1.8 million)",False,30,159,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"On 25 March 2013, Samina loses her fixed protection. She decides to apply for IP 2016 as she has other uncrystallised rights.","£424,125 + £388,847.22 = £812,972.22",False,89,133,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Samina knows from her BCE statements that in,Example 2 with fixed protection,False,13,50,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"in 2008-09 she crystallised 24.24 per cent of £1,650,000 and","In this example it is assumed that the individual does not know the actual value of the amount(s) crystallised and is using their BCE statement percentage to calculate it. Where benefits are taken whist the individual has fixed protection the BCE statement should be based on the higher standard lifetime allowance given by the fixed protection, i.e. £1.8 million for fixed protection or £1.5 million for fixed protection 2014.",False,367,472,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"in 2012-2013 33.33 per cent of her £1,800,000 fixed protection lifetime allowance.","However, if they know the actual value of the amount(s) crystallised or this can be obtained from the scheme administrator of the scheme(s) from which they have taken benefits, they should use this amount instead where it provides a higher value than that obtained by converting the lifetime allowance statement percentage because the lifetime allowance percentage has been rounded down to two decimal places.",False,327,479,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,This translates into the following amounts:,"On 5 July 2008, Samina took a pension commencement lump sum (PCLS) of £100,000 (BCE 6) and purchased an annuity for £300,000 (BCE 4) from one of her personal pension schemes. At that time, Samina had no form of protection and the standard lifetime allowance was £1.65 million. The total amount crystallised was £400,000 which was 245.24 per cent. had not previously taken any pension benefits. Samina’s BCEs used up £400,000 of her lifetime allowance. In tax year 2008-09 the lifetime allowance was £1,650,000. So her BCEs used up 24.24 per cent of the standard lifetime allowance (rounded down). The scheme administrator will provide a statement showing this percentage annually until Samina reaches age 75 (in 2028).",False,675,725,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"For 2008-09: 24.24/100 x £1.65 million = £399,960","Samina applied for fixed protection so from 6 April 2012 has a lifetime allowance of £1.8 million. On 9 September 2012, Samina took a PCLS of £150,000 (BCE 6) and designated £450,000 as being available for the provision of drawdown pension. These BCEs used up £600,000 of Samina’s lifetime allowance. Although the standard lifetime allowance for 2012-13 was £1,500,000, Samina has fixed protection so her standard lifetime allaonce is £1.8 million. The percentage to be shown on her BCE statement is a percentage of £1,800,000 and not of the £1,500,000 standard lifetime allowance. So her BCEs use up 33.33 per cent (rounded down) and her scheme administrator gives her an annual statement showing this percentage.",False,665,708,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"For 2012-13: 33.33/100 x £1.8 million = £599,940",Samina now has 2 certificates showing that in total she has used up 57.57 per cent of her lifetime allowance.,False,61,119,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,(The rounding down accounts for these figures being less than the original value of the benefits.),"On 25 March 2013, Samina loses her fixed protection. She decides to apply for IP 2016 as she has other uncrystallised rights.",False,27,168,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,These amounts are revalued using the formula £1.25 million/standard lifetime allowance at the date of the BCE,Samina knows from her BCE statements that in,False,65,121,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"The valuation of amount B for Samina is £719,625, calculated as follows:","in 2008-09 she crystallised 24.24 per cent of £1,650,000 and",False,12,87,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"(£399,960 x 1.25 million/1.65 million) + (£599,940 x 1.25 million/1.8 million – as Samina had fixed protection in 2012-13)","in 2012-2013 33.33 per cent of her £1,800,000 fixed protection lifetime allowance.",False,40,136,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"£303,000 + £416,625 = £719,625",This translates into the following amounts:,False,13,47,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Overview of valuing uncrystallised rights under registered pension schemes on 5 April 2016 (Amount C),"For 2008-09: 24.24/100 x £1.65 million = £399,960",False,52,119,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Paragraph 12 Schedule 4 Finance Act 2016,"For 2012-13: 33.33/100 x £1.8 million = £599,940",False,8,75,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Section 212 Finance Act 2004,(The rounding down accounts for these figures being less than the original value of the benefits.),False,70,85,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Pension benefits from savings in a registered pension scheme that have not yet been taken are referred to as ‘uncrystallised rights’ in the pensions tax legislation.,These amounts are revalued using the formula £1.25 million/standard lifetime allowance at the date of the BCE,False,56,194,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"For IP 2016 purposes, these rights are valued in the same way as for other purposes of the pension tax rules. The valuation method to be used differs depending on the type of arrangement that the member’s pension savings are in.","The valuation of amount B for Samina is £719,625, calculated as follows:",False,156,236,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,The member’s savings in a registered pension scheme could be in any - or all - of the following types of arrangement:,"(£399,960 x 1.25 million/1.65 million) + (£599,940 x 1.25 million/1.8 million – as Samina had fixed protection in 2012-13)",False,5,194,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,other money purchase arrangements (that is money purchase arrangements that are not cash balance arrangements),"£303,000 + £416,625 = £719,625",False,80,109,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,cash balance arrangements,Overview of valuing uncrystallised rights under registered pension schemes on 5 April 2016 (Amount C),False,76,87,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"defined benefits arrangements, and",Paragraph 12 Schedule 4 Finance Act 2016,False,6,48,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,hybrid arrangements.,Section 212 Finance Act 2004,False,8,22,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,See PTM023000 for more details on the types of arrangements.,Pension benefits from savings in a registered pension scheme that have not yet been taken are referred to as ‘uncrystallised rights’ in the pensions tax legislation.,False,105,164,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Where the member has more than one set of uncrystallised rights Amount C is the total value of all the member’s uncrystallised rights held under registered pension schemes.,"For IP 2016 purposes, these rights are valued in the same way as for other purposes of the pension tax rules. The valuation method to be used differs depending on the type of arrangement that the member’s pension savings are in.",False,56,340,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Amount C - valuing uncrystallised rights under an other money arrangement,The member’s savings in a registered pension scheme could be in any - or all - of the following types of arrangement:,False,44,121,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Section 212(5) Finance Act 2004,other money purchase arrangements (that is money purchase arrangements that are not cash balance arrangements),False,79,100,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"The value of uncrystallised rights on 5 April 2016 will be the aggregate on that day of the value of any cash held under the arrangement and the market value of the other assets such as property and shares held by the arrangement. Any loans or other indebtedness should be included in the calculation. For example if a scheme has a commercial property valued at £800,000 as at 5 April 2016 and outstanding mortgage against that property of £150,000. The value for IP 2016 is £650,000 (£800,000 less the £150,000 outstanding mortgage).",cash balance arrangements,False,509,513,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Valuing an insurance policy which is included in a member’s pension savings,"defined benefits arrangements, and",False,41,92,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"The Association of British Insurers (ABI) and HMRC have agreed a protocol for the valuation of insurance policies (including with-profits policies) as at 5 April 2014. This is not a detailed prescriptive method of valuing policies, rather it is a broad framework. Insurance policies should be valued in accordance with this ABI protocol for the purposes of IP 2016.",hybrid arrangements.,False,345,349,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Any questions about valuing insurance policies as at 5 April 2016 should be raised with the insurer providing the policy.,See PTM023000 for more details on the types of arrangements.,False,61,135,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Amount C - valuing uncrystallised rights under a cash balance arrangement,Where the member has more than one set of uncrystallised rights Amount C is the total value of all the member’s uncrystallised rights held under registered pension schemes.,False,99,140,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Sections 212(4) and 277 Finance Act 2004,Amount C - valuing uncrystallised rights under an other money arrangement,False,33,69,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,The value of uncrystallised rights on 5 April 2016 is the amount that would be available for the provision of immediate benefits if the member had been entitled to receive them on that day but subject to two valuation assumptions.,Section 212(5) Finance Act 2004,False,199,232,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,The two valuation assumptions are that:,"The value of uncrystallised rights on 5 April 2016 will be the aggregate on that day of the value of any cash held under the arrangement and the market value of the other assets such as property and shares held by the arrangement. Any loans or other indebtedness should be included in the calculation. For example if a scheme has a commercial property valued at £800,000 as at 5 April 2016 and outstanding mortgage against that property of £150,000. The value for IP 2016 is £650,000 (£800,000 less the £150,000 outstanding mortgage).",False,495,538,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"the benefit should be calculated assuming, if the member has not already done so, that they have reached the age at which no reduction would apply under the scheme’s rules to the payment of an immediate benefit, and",Valuing an insurance policy which is included in a member’s pension savings,False,140,220,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,they are deemed to be in good physical and mental health on 5 April 2016.,"The Association of British Insurers (ABI) and HMRC have agreed a protocol for the valuation of insurance policies (including with-profits policies) as at 5 April 2014. This is not a detailed prescriptive method of valuing policies, rather it is a broad framework. Insurance policies should be valued in accordance with this ABI protocol for the purposes of IP 2016.",False,292,365,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Example,Any questions about valuing insurance policies as at 5 April 2016 should be raised with the insurer providing the policy.,False,114,117,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"Jordan has pension savings in a cash balance arrangement. Under her pension scheme rules, Jordan is promised a pension pot equal to £25,000 for each year of service. On 5 April 2016, Jordan, who is 57, has completed exactly 20 years of service. For IP 2016 purposes, the value of Jordan’s pension pot is £500,000 regardless of how much money is actually in her pot on 5 April 2016.",Amount C - valuing uncrystallised rights under a cash balance arrangement,False,308,378,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Amount C - valuing uncrystallised rights under a defined benefits arrangement,Sections 212(4) and 277 Finance Act 2004,False,37,106,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Sections 212(6) and 277 Finance Act 2004,The value of uncrystallised rights on 5 April 2016 is the amount that would be available for the provision of immediate benefits if the member had been entitled to receive them on that day but subject to two valuation assumptions.,False,190,237,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,The value of uncrystallised rights on 5 April 2016 will be the total of,The two valuation assumptions are that:,False,32,65,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"20 x the member’s gross annual pension built up to date, ignoring any potential commutation of part of the pension for a tax-free lump sum (known as a pension commencement lump sum) (PCLS), and","the benefit should be calculated assuming, if the member has not already done so, that they have reached the age at which no reduction would apply under the scheme’s rules to the payment of an immediate benefit, and",False,22,363,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,If the scheme provides a separate lump sum the value of any separate lump sum built up to date. For example if the member is in a pension scheme that provides a pension of 1/80th final salary and a separate lump sum of 3/80ths final salary for each year of pensionable service.,they are deemed to be in good physical and mental health on 5 April 2016.,False,204,246,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,The annual pension and separate lump sum to be valued are those which would be paid if they were taken on 5 April 2016 but subject to two valuation assumptions.,Example,False,153,156,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,The two valuation assumptions are that:,"Jordan has pension savings in a cash balance arrangement. Under her pension scheme rules, Jordan is promised a pension pot equal to £25,000 for each year of service. On 5 April 2016, Jordan, who is 57, has completed exactly 20 years of service. For IP 2016 purposes, the value of Jordan’s pension pot is £500,000 regardless of how much money is actually in her pot on 5 April 2016.",False,342,389,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"the benefit should be calculated assuming, if the member has not already done so, that they have reached the age at which no reduction would apply under the scheme’s rules to the payment of an immediate benefit, and",Amount C - valuing uncrystallised rights under a defined benefits arrangement,False,138,247,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,they are deemed to be in good physical and mental health on 5 April 2016.,Sections 212(6) and 277 Finance Act 2004,False,33,73,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Example where PCLS is by commutation,The value of uncrystallised rights on 5 April 2016 will be the total of,False,35,81,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Lee is a member of a defined benefits scheme with an accrual rate of 1/40th of pensionable earnings for each year in the scheme.,"20 x the member’s gross annual pension built up to date, ignoring any potential commutation of part of the pension for a tax-free lump sum (known as a pension commencement lump sum) (PCLS), and",False,65,206,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"On 5 April 2016 Lee is aged 55, is still in pensionable service, has pensionable earnings of £90,000 and has completed exactly 20 years pensionable service. His normal retirement age under the scheme is 65. Under the scheme’s rules, when a pension is taken before age 65, the pension is reduced by 5 per cent for each year the member is below that age. So if Lee actually took his pension on 5 April 2016 it would be reduced by 50 per cent.",If the scheme provides a separate lump sum the value of any separate lump sum built up to date. For example if the member is in a pension scheme that provides a pension of 1/80th final salary and a separate lump sum of 3/80ths final salary for each year of pensionable service.,False,163,649,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"For the purposes of the IP 2016 valuation however Lee is assumed to be 60 and so his promised pension is £45,000 (20/40 x £90,000) with a value for IP 2016 of £900,000 (20 x £45,000).",The annual pension and separate lump sum to be valued are those which would be paid if they were taken on 5 April 2016 but subject to two valuation assumptions.,False,23,251,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Example where scheme provides a separate PCLS i.e. not by commutation,The two valuation assumptions are that:,False,30,80,True
