ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
OT26240,1.0,3.0,View changes,"[[['t3', 1, '33.33%']]]",OT26240 Capital Allowances: Extended Ring Fence Expenditure Supplement For Onshore Activities - Reduction For Disposal Proceeds Under The Capital Allowances Act From The Pre-Commencement Mixed Pool
OT26245,1.0,3.0,View changes,"[[['t3', 1, '33.33%']]]",OT26245 Capital Allowances: Extended Ring Fence Expenditure Supplement For Onshore Activities - Reduction In Respect Of Unrelieved Group Ring Fence Profits From The Pre-Commencement Mixed Pool
OT26265,0.0,2.0,View changes,"[[['t1', 73, '3650.0%']]]",OT26265 Capital Allowances: Extended Ring Fence Expenditure Supplement For Onshore Activities: The Reference Amount For A Post-Commencement Period
OT26300,891.0,1703.0,View changes,[[]],OT26300 Capital Allowances - Mineral Extraction Allowance: Contents
OT26315,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t8', 1, '25.0%']]]",OT26315 Capital Allowances: Mineral Extraction Allowance - Rates Of Writing Down Allowances
OT26320,6.0,8.0,View changes,"[[['t5', 1, '12.5%'], ['t6', 1, '12.5%'], ['t7', 1, '12.5%'], ['t8', 1, '12.5%'], ['t10', 1, '12.5%'], ['t11', 1, '12.5%'], ['t13', 72, '900.0%']]]",OT26320 Capital Allowances: Mineral Extraction Allowance - Acquisition Of A Mineral Asset Owned By A Previous Trader (Second Hand Assets)
OT26325,1.0,3.0,View changes,[[]],OT26325 Capital Allowances: Mineral Extraction Allowance - Acquisition Of An Oil Licence From A Non Trader
OT26330,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT26330 Capital Allowances: Mineral Extraction Allowance - Acquisition Of Other Assets From Non-Traders
OT26335,0.0,2.0,View changes,"[[['t2', 8, '400.0%']]]",OT26335 Capital Allowances: Mineral Extraction Allowance - Limitations On Qualifying Expenditure On Second Hand Assets
OT26340,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT26340 Capital Allowances: Mineral Extraction Allowance - Definition Of Mineral Asset
OT26350,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]",OT26350 Capital Allowances: Mineral Extraction Allowance - Qualifying And Non-Qualifying Expenditure
OT26355,5.0,7.0,View changes,"[[['t3', 1, '14.29%'], ['t9', 1, '14.29%'], ['t11', 1, '14.29%'], ['t13', 1, '14.29%'], ['t14', 1, '14.29%'], ['t16', 8, '114.29%']]]",OT26355 Capital Allowances: Mineral Extraction Allowance - Qualifying Expenditure In Oil Trades
OT26370,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t6', 1, '20.0%'], ['t7', 1, '20.0%']]]",OT26370 Capital Allowances: Mineral Extraction Allowance - Disposal Events And Disposal Values
OT26380,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%'], ['t3', 1, '20.0%']]]",OT26380 Capital Allowances: Mineral Extraction Allowance - Balancing Allowances And Charges
OT26390,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",OT26390 Capital Allowances: Mineral Extraction Allowance - Pre-Trading Expenditure
OT26395,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT26395 Capital Allowances: Mineral Extraction Allowance - Migration To UK Residence
OT26400,230.0,369.0,View changes,[[]],OT26400 Industrial Buildings Or Structures: Contents
OT26401,2.0,4.0,View changes,"[[['t2', 1, '25.0%'], ['t3', 1, '25.0%']]]",OT26401 Industrial Buildings Or Structures - The Application Of IBA To The Oil & Gas Industry
OT26402,1.0,3.0,View changes,"[[['t4', 1, '33.33%']]]",OT26402 Industrial Buildings Or Structures - Initial Treatment Or Initial Storage Of Oil In A CT Ring Fence Trade
OT26403,0.0,2.0,View changes,"[[['t4', 9, '450.0%']]]",OT26403 Industrial Buildings Or Structures - Buildings Constructed For Occupation By Or For Welfare Of Employees
OT26500,252.0,452.0,View changes,[[]],OT26500 Capital Allowances - Plant And Machinery: Contents
OT26506,0.0,2.0,View changes,"[[['t3', 8, '400.0%']]]",OT26506 Capital Allowances: Plant And Machinery - CT Ring Fence Trades
OT26508,1.0,3.0,View changes,"[[['t5', 1, '33.33%']]]",OT26508 Capital Allowances: Plant And Machinery - Transfers Of Interests In Oil Fields
OT26600,185.0,585.0,View changes,[[]],OT26600 Capital Allowances - Long Life Assets: Contents
OT26602,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t6', 1, '25.0%']]]",OT26602 Capital Allowances: Long Life Assets - Brief Outline
OT26603,3.0,5.0,View changes,"[[['t4', 1, '20.0%'], ['t6', 1, '20.0%'], ['t8', 1, '20.0%']]]",OT26603 Capital Allowances: Long Life Assets - Expenditure Excluded From Being On Long Life Assets - Ships And Offshore Installations
OT26608,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]",OT26608 Capital Allowances: Long Life Assets - Are Floating Production Storage And Offloading Vessels Long Life Assets?
OT26680,885.0,1761.0,View changes,[[]],OT26680 Production Sharing Contracts: Contents
OT26685,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",OT26685 Production Sharing Contracts - What Is A PSC?
OT26700,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT26700 Production Sharing Contracts - Capital Allowances And Ownership
OT26710,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",OT26710 Production Sharing Contracts - Deemed Ownership Of Assets
OT26740,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]",OT26740 Production Sharing Contracts - The Scope Of The PSC Rules On Plant And Machinery
OT26750,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%'], ['t3', 1, '20.0%']]]",OT26750 Production Sharing Contracts - Ownership Terms
OT26755,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT26755 Production Sharing Contracts - Provision Of Plant And Machinery
OT26760,3.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t3', 1, '20.0%'], ['t4', 1, '20.0%']]]",OT26760 Production Sharing Contracts - Trade Use And Qualifying Purposes
OT26770,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%']]]",OT26770 Production Sharing Contracts - Anti-Avoidance Provisions And “Carry” Arrangements
OT26775,1.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",OT26775 Production Sharing Contracts - Triggering Relief For Deemed Ownership
OT26780,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t4', 1, '16.67%']]]",OT26780 Production Sharing Contracts - The Pool Value On Migration Into The UK
OT26785,7.0,10.0,View changes,"[[['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t9', 1, '10.0%'], ['t10', 1, '10.0%']]]",OT26785 Production Sharing Contracts - Cessation Of Relief And Disposal Value
OT28010,10.0,15.0,View changes,"[[['t1', 1, '6.67%'], ['t7', 49, '326.67%'], ['t8', 26, '173.33%'], ['t9', 74, '493.33%'], ['t10', 96, '640.0%'], ['t11', 55, '366.67%']]]",OT28010 Outline Of The Legislation
OT28020,1121.0,2357.0,View changes,[[]],OT28020 General Decommissioning Expenditure: Contents
OT28040,2.0,5.0,View changes,"[[['t5', 1, '20.0%'], ['t8', 1, '20.0%'], ['t9', 9, '180.0%'], ['t10', 9, '180.0%'], ['t11', 122, '2440.0%']]]",OT28040 Meaning Of General Decommissioning Expenditure
OT28050,3.0,6.0,View changes,"[[['t7', 1, '16.67%'], ['t8', 1, '16.67%'], ['t11', 1, '16.67%']]]",OT28050 Further Definitions
OT28060,2.0,5.0,View changes,"[[['t3', 1, '20.0%'], ['t4', 8, '160.0%']]]","OT28060 Decommissioned Plant And Machinery Used Partly For A Non Ring Fence Trade, Expenditure Incurred On Or After 12 March 2008 And Before 22 April 2009"
OT28080,0.0,2.0,View changes,"[[['t5', 9, '450.0%'], ['t6', 61, '3050.0%'], ['t7', 9, '450.0%']]]",OT28080 Relief For Expenditure Incurred Before Cessation Of Ring Fence Trade And On Or After 12 March 2008
OT28100,3.0,6.0,View changes,"[[['t3', 9, '150.0%'], ['t4', 9, '150.0%'], ['t5', 9, '150.0%'], ['t6', 9, '150.0%'], ['t7', 1, '16.67%'], ['t10', 1, '16.67%'], ['t11', 67, '1116.67%']]]",OT28100 Relief For Expenditure Incurred Before Cessation Of Ring Fence Trade And On Or Before 11 March 2008
OT28205,2.0,5.0,View changes,"[[['t1', 9, '180.0%'], ['t3', 9, '180.0%'], ['t6', 1, '20.0%'], ['t13', 1, '20.0%'], ['t17', 9, '180.0%']]]",OT28205 Relief For Expenditure Incurred After Cessation Of Ring Fence Trade And On Or After 22 April 2009
OT28210,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t5', 1, '14.29%'], ['t11', 9, '128.57%']]]",OT28210 Meaning Of Post-Cessation Period On Or After 12 March 2008
OT28300,490.0,1098.0,View changes,[[]],OT28300 Expenditure Connected With Reuse Of Offshore Oil Infrastructure: Contents
OT28310,2.0,5.0,View changes,"[[['t1', 9, '180.0%'], ['t4', 13, '260.0%'], ['t8', 9, '180.0%'], ['t9', 1, '20.0%'], ['t10', 79, '1580.0%']]]",OT28310 Expenditure Qualifying For Writing Down Allowances
OT28320,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",OT28320 Exceptions To Expenditure Qualifying For Writing Down Allowances
OT28350,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%']]]",OT28350 Writing Down Allowances For The Net Cost Of Demolition
OT28400,0.0,3.0,View changes,"[[['t1', 135, '4500.0%']]]",OT28400 Expenditure On And Under Abandonment Guarantees
OT28410,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",OT28410 Meaning Of Abandonment Guarantee
OT28420,0.0,3.0,View changes,"[[['t2', 9, '300.0%']]]",OT28420 Relief For Reimbursement Expenditure Under Abandonment Guarantees
OT28430,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t3', 1, '20.0%']]]",OT28430 Relief For Expenditure Incurred By A Participator In Meeting A Defaulter’S Abandonment Expenditure
OT28440,2.0,6.0,View changes,"[[['t1', 1, '16.67%']]]",OT28440 Reimbursement By Defaulter In Respect Of Abandonment Expenditure
OT28460,2.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t5', 1, '20.0%']]]",OT28460 Buying Out Abandonment Obligations
OT28470,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",OT28470 Relief For Contributions To Trust Funds
OT28600,423.0,684.0,View changes,[[]],OT28600 Decommissioning Security Agreements: Contents
OT28601,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",OT28601 Introduction
OT28605,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",OT28605 Tax Treatment Of Sums Paid Into The Trust
OT28610,2.0,5.0,View changes,"[[['t3', 1, '20.0%'], ['t4', 1, '20.0%']]]",OT28610 Tax Treatment Of Income Arising To The Trust
OT28620,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT28620 Tax Treatment Of Sums Paid Out To Meet The Costs Of Decommissioning
OT28700,260.0,478.0,View changes,[[]],OT28700 Decommissioning Certainty: Contents
OT28703,28.0,32.0,View changes,"[[['t4', 1, '3.12%']]]",OT28703 Outline Of The Legislation
OT28707,30.0,38.0,View changes,"[[['t5', 1, '2.63%'], ['t9', 1, '2.63%'], ['t12', 180, '473.68%'], ['t13', 358, '942.11%'], ['t14', 111, '292.11%'], ['t15', 380, '1000.0%'], ['t16', 160, '421.05%'], ['t17', 131, '344.74%'], ['t19', 131, '344.74%']]]",OT28707 Other Provisions
OT28710,1.0,3.0,View changes,"[[['t5', 1, '33.33%']]]",OT28710 Other Provisions - Schedule 31
OT28712,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t3', 1, '25.0%']]]",OT28712 Other Provisions - Schedule 32
OT30000,195.0,427.0,View changes,[[]],OT30000 Capital Gains: Contents
OT30001,3.0,65.0,View changes,[[]],OT30001 Capital Gains
OT30008,284.0,451.0,View changes,[[]],OT30008 Licences For Exploration And Exploitation: Contents
OT30011,6.0,8.0,View changes,"[[['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%'], ['t8', 1, '12.5%'], ['t9', 1, '12.5%']]]",OT30011 Licences For Exploration And Exploitation - Onshore Licences
OT30018,105.0,258.0,View changes,[[]],OT30018 Farm Outs: Contents
OT30021,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",OT30021 Farm Outs - Exploration
OT30022,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",OT30022 Farm Outs - Developments
OT30023,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",OT30023 Farm Outs - Production
OT30038,457.0,1104.0,View changes,[[]],OT30038 Undeveloped Areas: Contents
OT30040,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT30040 Undeveloped Areas - Introduction
OT30041,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT30041 Undeveloped Areas - Overseas Licences
OT30043,3.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t4', 1, '20.0%'], ['t5', 1, '20.0%']]]",OT30043 Undeveloped Areas - Definitions - 1
OT30045,3.0,5.0,View changes,"[[['t3', 1, '20.0%'], ['t5', 1, '20.0%'], ['t6', 1, '20.0%']]]",OT30045 Undeveloped Areas - Three Dimensional Co-Ordinates
OT30075,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]","OT30075 Computational Points - Full Disposal, No Cash Consideration"
OT30077,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT30077 Computational Points - Definition Of A Part Disposal
OT30098,227.0,357.0,View changes,[[]],OT30098 Drilling Expenditure: Contents
OT30101,3.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t4', 1, '20.0%'], ['t7', 1, '20.0%']]]",OT30101 Drilling Expenditure - Amount Of Deduction
OT30106,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",OT30106 Drilling Expenditure - Intangible Drilling Costs Of Production Wells
OT30125,550.0,1296.0,View changes,[[]],OT30125 Consideration Other Than Cash: Contents
OT30131,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%'], ['t3', 9, '225.0%']]]",OT30131 Subordinated Interests
OT30132,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 10, '166.67%']]]",OT30132 Development Carry
OT30133,2.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t3', 1, '20.0%'], ['t5', 8, '160.0%'], ['t6', 8, '160.0%']]]",OT30133 Licence Swaps - Disposals Made Before 22 April 2009
OT30134,2.0,6.0,View changes,"[[['t2', 1, '16.67%']]]",OT30134 Work Obligation
OT30135,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",OT30135 Agreement Of The Farmer In To Valuation
OT30136,1.0,4.0,View changes,"[[['t2', 1, '25.0%'], ['t10', 186, '4650.0%']]]",OT30136 Licence Swaps - Licence Only Consideration - Disposals Made On Or After 22 April 2009
OT30137,0.0,3.0,View changes,"[[['t12', 184, '6133.33%']]]",OT30137 Licence Swaps - Mixed Consideration Received - Disposals Made On Or After 22 April 2009
OT30138,0.0,3.0,View changes,"[[['t4', 184, '6133.33%']]]",OT30138 Licence Swaps - Mixed Consideration Given - Disposals Made On Or After 22 April 2009
OT30150,151.0,239.0,View changes,[[]],OT30150 Allowable Costs: Contents
OT30151,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",OT30151 Allowable Costs - Drilling Costs
OT30152,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t3', 1, '14.29%'], ['t5', 1, '14.29%']]]",OT30152 Allowable Costs - Wasting Asset Rules
OT30153,3.0,6.0,View changes,"[[['t9', 1, '16.67%'], ['t12', 1, '16.67%']]]",OT30153 Allowable Costs - Wasting Asset Rebasing To March 1982
OT30155,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%']]]",OT30155 Allowable Costs - Rebasing Where The Cost Of The Licence Is Nil
OT30200,290.0,690.0,View changes,[[]],OT30200 Rebasing Of Assets Held At 31 March 1982: Contents
OT30215,1.0,4.0,View changes,"[[['t2', 1, '25.0%']]]",OT30215 Rebasing Of Assets Held At 31 March 1982 - Excluded Shares
OT30295,1026.0,2087.0,View changes,[[]],OT30295 Valuation Of Oil Assets Including Shares: Contents
PAYE-MANUAL,0.0,2.0,View changes,[[]],PAYE Manual
PAYE001,232.0,277.0,View changes,"[[['t2', 92, '33.21%'], ['t4', 92, '33.21%'], ['t8', 92, '33.21%'], ['t9', 92, '33.21%'], ['t10', 92, '33.21%'], ['t26', 90, '32.49%'], ['t27', 4, '1.44%']]]",PAYE001 Business Calendar (Internal Use Only)
PAYE10040,1.0,11.0,View changes,"[[['t3', 12, '109.09%'], ['t9', 2, '18.18%'], ['t11', 2, '18.18%'], ['t12', 4, '36.36%']]]",PAYE10040 Coding: Double Taxation Relief
PAYE103000,0.0,2.0,View changes,[[]],PAYE103000 Individual Records: Maintain Individual Details: Contents
PAYE103035,0.0,3.0,View changes,[[]],PAYE103035 RLS Correspondence
PAYE103045,0.0,3.0,View changes,[[]],PAYE103045 Agent Details: Non CESA Agents
PAYE130025,262.0,349.0,View changes,"[[['t2', 7, '2.01%'], ['t3', 65, '18.62%'], ['t4', 120, '34.38%'], ['t5', 153, '43.84%'], ['t6', 183, '52.44%'], ['t7', 379, '108.6%'], ['t8', 237, '67.91%'], ['t9', 91, '26.07%'], ['t10', 247, '70.77%'], ['t11', 179, '51.29%'], ['t12', 100, '28.65%'], ['t13', 85, '24.36%'], ['t14', 60, '17.19%'], ['t15', 127, '36.39%'], ['t16', 136, '38.97%'], ['t17', 100, '28.65%'], ['t18', 250, '71.63%'], ['t19', 422, '120.92%'], ['t20', 354, '101.43%'], ['t21', 114, '32.66%'], ['t22', 251, '71.92%'], ['t23', 222, '63.61%'], ['t24', 72, '20.63%'], ['t25', 3, '0.86%'], ['t26', 71, '20.34%'], ['t27', 164, '46.99%'], ['t28', 74, '21.2%'], ['t29', 159, '45.56%'], ['t30', 129, '36.96%'], ['t31', 167, '47.85%'], ['t32', 99, '28.37%'], ['t33', 219, '62.75%'], ['t34', 110, '31.52%'], ['t35', 163, '46.7%'], ['t36', 156, '44.7%'], ['t37', 99, '28.37%'], ['t38', 108, '30.95%'], ['t39', 67, '19.2%'], ['t40', 73, '20.92%'], ['t41', 397, '113.75%'], ['t42', 104, '29.8%'], ['t43', 226, '64.76%'], ['t44', 344, '98.57%'], ['t45', 183, '52.44%'], ['t46', 247, '70.77%'], ['t47', 38, '10.89%'], ['t48', 223, '63.9%'], ['t49', 366, '104.87%'], ['t50', 155, '44.41%'], ['t51', 115, '32.95%'], ['t52', 229, '65.62%'], ['t53', 148, '42.41%'], ['t54', 76, '21.78%'], ['t55', 33, '9.46%'], ['t56', 150, '42.98%'], ['t57', 127, '36.39%'], ['t58', 36, '10.32%'], ['t59', 149, '42.69%'], ['t60', 226, '64.76%'], ['t61', 35, '10.03%'], ['t62', 34, '9.74%'], ['t63', 302, '86.53%'], ['t64', 288, '82.52%'], ['t65', 26, '7.45%'], ['t66', 187, '53.58%'], ['t67', 266, '76.22%'], ['t68', 26, '7.45%'], ['t69', 51, '14.61%'], ['t70', 129, '36.96%'], ['t71', 30, '8.6%'], ['t72', 59, '16.91%'], ['t73', 144, '41.26%'], ['t74', 31, '8.88%'], ['t75', 229, '65.62%'], ['t76', 66, '18.91%'], ['t77', 110, '31.52%'], ['t78', 232, '66.48%'], ['t79', 234, '67.05%'], ['t80', 136, '38.97%'], ['t81', 106, '30.37%'], ['t82', 258, '73.93%'], ['t83', 282, '80.8%'], ['t84', 32, '9.17%'], ['t85', 78, '22.35%'], ['t86', 230, '65.9%'], ['t87', 201, '57.59%'], ['t88', 73, '20.92%'], ['t90', 186, '53.3%'], ['t91', 92, '26.36%'], ['t92', 22, '6.3%'], ['t93', 53, '15.19%'], ['t94', 48, '13.75%'], ['t95', 61, '17.48%'], ['t96', 62, '17.77%'], ['t97', 31, '8.88%'], ['t98', 76, '21.78%'], ['t99', 237, '67.91%'], ['t100', 129, '36.96%'], ['t101', 523, '149.86%'], ['t102', 194, '55.59%'], ['t103', 122, '34.96%'], ['t104', 503, '144.13%'], ['t105', 168, '48.14%'], ['t106', 36, '10.32%'], ['t107', 164, '46.99%'], ['t108', 175, '50.14%'], ['t109', 43, '12.32%'], ['t110', 146, '41.83%'], ['t111', 44, '12.61%'], ['t112', 60, '17.19%'], ['t113', 35, '10.03%'], ['t114', 78, '22.35%'], ['t115', 58, '16.62%'], ['t116', 212, '60.74%'], ['t117', 69, '19.77%'], ['t118', 68, '19.48%'], ['t119', 58, '16.62%'], ['t120', 64, '18.34%'], ['t121', 212, '60.74%'], ['t122', 35, '10.03%'], ['t123', 72, '20.63%'], ['t124', 101, '28.94%'], ['t125', 70, '20.06%'], ['t126', 46, '13.18%'], ['t127', 36, '10.32%'], ['t128', 64, '18.34%'], ['t129', 167, '47.85%'], ['t130', 394, '112.89%'], ['t131', 50, '14.33%'], ['t132', 71, '20.34%'], ['t133', 61, '17.48%'], ['t134', 164, '46.99%'], ['t135', 368, '105.44%'], ['t136', 33, '9.46%'], ['t137', 110, '31.52%'], ['t138', 68, '19.48%'], ['t139', 58, '16.62%'], ['t140', 15, '4.3%'], ['t141', 76, '21.78%'], ['t142', 80, '22.92%'], ['t143', 111, '31.81%'], ['t144', 52, '14.9%'], ['t145', 170, '48.71%'], ['t146', 121, '34.67%'], ['t147', 84, '24.07%'], ['t148', 100, '28.65%'], ['t149', 152, '43.55%'], ['t150', 181, '51.86%'], ['t151', 359, '102.87%'], ['t152', 302, '86.53%'], ['t153', 145, '41.55%'], ['t154', 231, '66.19%'], ['t155', 189, '54.15%'], ['t156', 68, '19.48%'], ['t157', 306, '87.68%'], ['t158', 264, '75.64%'], ['t159', 166, '47.56%'], ['t160', 285, '81.66%'], ['t162', 323, '92.55%'], ['t163', 115, '32.95%'], ['t164', 89, '25.5%'], ['t165', 69, '19.77%'], ['t166', 142, '40.69%'], ['t167', 116, '33.24%'], ['t168', 259, '74.21%'], ['t169', 127, '36.39%'], ['t170', 103, '29.51%'], ['t171', 87, '24.93%'], ['t172', 214, '61.32%'], ['t173', 364, '104.3%'], ['t174', 386, '110.6%'], ['t175', 295, '84.53%'], ['t176', 477, '136.68%'], ['t177', 198, '56.73%'], ['t178', 537, '153.87%'], ['t179', 487, '139.54%'], ['t180', 544, '155.87%'], ['t181', 308, '88.25%'], ['t182', 386, '110.6%'], ['t183', 165, '47.28%'], ['t184', 401, '114.9%'], ['t185', 232, '66.48%'], ['t186', 264, '75.64%'], ['t187', 154, '44.13%'], ['t188', 140, '40.11%'], ['t189', 71, '20.34%'], ['t190', 74, '21.2%'], ['t191', 358, '102.58%'], ['t192', 47, '13.47%'], ['t193', 25, '7.16%'], ['t194', 378, '108.31%'], ['t195', 44, '12.61%'], ['t196', 69, '19.77%'], ['t197', 154, '44.13%'], ['t198', 282, '80.8%'], ['t199', 71, '20.34%'], ['t200', 25, '7.16%'], ['t201', 377, '108.02%'], ['t202', 41, '11.75%'], ['t203', 38, '10.89%'], ['t204', 158, '45.27%'], ['t205', 116, '33.24%'], ['t206', 85, '24.36%']]]",PAYE130025 Allowances
PAYE130063,54.0,57.0,View changes,[[]],PAYE130063 Third Party Information Disputes Process
PAYE5015,0.0,2.0,View changes,[[]],PAYE5015 Payroll Alignment
PAYE5025,0.0,2.0,View changes,[[]],PAYE5025 Submission Types
PAYE53000,0.0,2.0,View changes,[[]],PAYE53000 Employer Returns: Employer Return Work Lists: Contents
PAYE53012,0.0,2.0,View changes,[[]],PAYE53012 Post Capture - 2007-08 Onwards (Action Guide)
PAYE53015,0.0,2.0,View changes,[[]],PAYE53015 EDI / Internet - Action By Employers Live Service Team
PAYE55000,0.0,4.0,View changes,[[]],PAYE55000 Employer Returns: RTI Submissions: Contents
PAYE55010,0.0,4.0,View changes,[[]],PAYE55010 Information
PAYE57000,0.0,2.0,View changes,[[]],PAYE57000 P11D Processing: Logging Forms P11D: Contents
PAYE57035,0.0,2.0,View changes,[[]],PAYE57035 Multiple Batches
PAYE57045,0.0,2.0,View changes,[[]],PAYE57045 Dispatch Cover Sheet
PAYE57200,0.0,2.0,View changes,[[]],PAYE57200 P11D Processing: Processing And Retrieving Forms P11D: Contents
PAYE57275,0.0,2.0,View changes,[[]],PAYE57275 Exiting A Batch
PAYE57305,0.0,2.0,View changes,[[]],PAYE57305 Capture MARORS
PAYE57800,0.0,3.0,View changes,[[]],PAYE57800 P11D Processing: QA/QC For Captured Forms P11D: Contents
PAYE58000,0.0,3.0,View changes,[[]],PAYE58000 P11D Processing: ECS / NPS Inhibition Signal: Contents
PAYE62000,0.0,3.0,View changes,[[]],PAYE62000 Employment Maintenance: Cease Employment: Contents
PAYE62020,0.0,2.0,View changes,[[]],PAYE62020 Employers Using Computerised Stationery
PAYE62030,0.0,3.0,View changes,[[]],PAYE62030 Capture Cessation Details
PAYE62040,0.0,3.0,View changes,[[]],PAYE62040 Individual Becomes Self Employed
PAYE62055,0.0,3.0,View changes,[[]],PAYE62055 Work Item 42 - P45 Part 1 - Tax Table Discrepancy
PIM2056,4647.0,7303.0,View changes,"[[['t1', 549, '7.52%'], ['t2', 602, '8.24%'], ['t3', 361, '4.94%'], ['t4', 939, '12.86%'], ['t5', 370, '5.07%'], ['t6', 468, '6.41%'], ['t7', 403, '5.52%'], ['t8', 448, '6.13%'], ['t9', 811, '11.11%'], ['t10', 432, '5.92%'], ['t11', 417, '5.71%'], ['t12', 667, '9.13%'], ['t13', 526, '7.2%'], ['t14', 694, '9.5%'], ['t15', 409, '5.6%'], ['t16', 136, '1.86%'], ['t17', 8, '0.11%'], ['t18', 483, '6.61%'], ['t19', 361, '4.94%']]]",PIM2056 Restriction For Income Tax Purposes From 2017/18: Apportionment
PTM000001,208.0,259.0,View changes,"[[['t13', 4, '1.54%'], ['t16', 4, '1.54%'], ['t17', 4, '1.54%'], ['t19', 4, '1.54%'], ['t20', 4, '1.54%'], ['t22', 4, '1.54%'], ['t23', 4, '1.54%'], ['t25', 4, '1.54%'], ['t26', 4, '1.54%'], ['t28', 4, '1.54%'], ['t29', 4, '1.54%'], ['t31', 4, '1.54%'], ['t32', 4, '1.54%'], ['t34', 4, '1.54%'], ['t35', 4, '1.54%'], ['t37', 4, '1.54%'], ['t38', 4, '1.54%'], ['t40', 4, '1.54%'], ['t41', 4, '1.54%'], ['t43', 4, '1.54%'], ['t44', 4, '1.54%'], ['t46', 4, '1.54%'], ['t47', 4, '1.54%'], ['t49', 4, '1.54%'], ['t50', 4, '1.54%'], ['t52', 4, '1.54%'], ['t53', 4, '1.54%'], ['t55', 4, '1.54%'], ['t56', 4, '1.54%'], ['t58', 4, '1.54%'], ['t59', 4, '1.54%'], ['t62', 4, '1.54%'], ['t66', 4, '1.54%'], ['t67', 4, '1.54%']]]",PTM000001 Glossary
PTM025500,0.0,3.0,View changes,"[[['t18', 10, '333.33%']]]",PTM025500 Authorised Practitioner
PTM028000,0.0,4.0,View changes,"[[['t18', 11, '275.0%']]]",PTM028000 Pension Age
