ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
INTM248350,141.0,349.0,View changes,[[]],Definitions For Terms In Part 9A: Alphabetic Index Of Terms Defined In Part 9A: Connected Persons
INTM267620,0.0,3.0,View changes,[[]],INTM267620 Foreign Banks Trading In The UK Through A Permanent Establishment: Contents
INTM267622,0.0,3.0,View changes,[[]],INTM267622 Foreign Banks Trading In The UK Through Permanent Establishments: Attribution Of Profits To A Permanent Establishment
INTM267650,0.0,2.0,View changes,[[]],INTM267650 Representative Offices
INTM285000,0.0,3.0,View changes,[[]],INTM285000 Foreign Permanent Establishments Of UK Companies - Capital Allowances: Contents
INTM285020,0.0,3.0,View changes,[[]],INTM285020 Foreign Permanent Establishments Of UK Companies: Capital Allowances: Plant & Machinery: Notional Cas
INTM285040,0.0,3.0,View changes,[[]],INTM285040 Foreign Permanent Establishments Of UK Companies: Capital Allowances: Plant & Machinery: Pools Of Expenditure
INTM285060,0.0,3.0,View changes,[[]],INTM285060 Foreign Permanent Establishments Of UK Companies: Capital Allowances: Plant & Machinery: Mineral Extraction Allowances And Other Allowances
INTM286000,0.0,3.0,View changes,[[]],INTM286000 Anti-Diversion Rule For Relevant Periods Beginning Before 1 January 2013 And The Anti-Diversion Rule For Relevant Accounting Periods Beginning On Or After 1 January 2013: Contents
INTM286060,0.0,3.0,View changes,[[]],INTM286060 Anti-Diversion Rule: Proportionate Reduction Where Motive Test Not Met
INTM286080,0.0,2.0,View changes,[[]],INTM286080 Anti-Diversion Rule: Safe Harbour Provisions
INTM286100,0.0,2.0,View changes,[[]],INTM286100 Anti-Diversion Rule: “Period Of Grace” Clearances
INTM286300,0.0,3.0,View changes,[[]],INTM286300 Anti-Diversion Rule: Introduction For Relevant Accounting Periods Beginning On Or After 1 January 2013.
INTM286440,0.0,2.0,View changes,[[]],INTM286440 Anti-Diversion Rule: Diverted Profits Gateway Approach: Example 2.
INTM286460,0.0,2.0,View changes,[[]],INTM286460 Anti-Diversion Rule: Entity Exemption Approach
INTM287000,0.0,2.0,View changes,[[]],INTM287000 Foreign Permanent Establishments Of UK Companies - Exclusions And Definitions: Contents
INTM287030,0.0,2.0,View changes,[[]],INTM287030 Foreign Permanent Establishments Of UK Companies: Exclusions And Definitions: Restriction On Exemption
INTM287050,0.0,2.0,View changes,[[]],INTM287050 Foreign Permanent Establishments Of UK Companies: Exclusions And Definitions: Banks And Interest On Advances From Banks
INTM330100,0.0,2.0,View changes,[[]],INTM330100 Double Taxation Applications And Claims: DT Forms: Contents
INTM330110,0.0,2.0,View changes,[[]],INTM330110 Introduction
INTM338000,0.0,3.0,View changes,[[]],INTM338000 Double Taxation Applications And Claims: Applicants/Claimants: Overseas Collecting Societies: Contents
INTM338050,0.0,3.0,View changes,[[]],INTM338050 Performing Right Society (PRS)
INTM338080,0.0,3.0,View changes,[[]],INTM338080 Authors’ Licensing Collecting Society (ALCS)
INTM338100,0.0,3.0,View changes,[[]],INTM338100 Design & Artists Copyright Society (DACS)
INTM338500,0.0,2.0,View changes,[[]],INTM338500 Applicants/Claimants - Provisional Treaty Relief Scheme: Contents
INTM338560,0.0,3.0,View changes,[[]],INTM338560 DT Applications And Claims Scheme For Interest
INTM338580,0.0,3.0,View changes,[[]],INTM338580 DT Applications And Claims Scheme For Interest
IPT01300,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT01300 Policy Objectives
IPT02000,188.0,422.0,View changes,"[[['t2', 25, '5.92%'], ['t3', 34, '8.06%'], ['t4', 34, '8.06%'], ['t5', 24, '5.69%'], ['t6', 25, '5.92%'], ['t7', 25, '5.92%'], ['t8', 25, '5.92%']]]",IPT02000 The Insurance Industry: Contents
IPT02100,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT02100 Purpose And Outline Of This Section
IPT02200,129.0,133.0,View changes,"[[['t2', 43, '32.33%'], ['t3', 43, '32.33%'], ['t4', 43, '32.33%']]]",IPT02200 What Is Insurance?: Contents
IPT02220,7.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%']]]",IPT02220 What Is Insurance? Spreading The Risk
IPT02240,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%']]]",IPT02240 What Is Insurance? Long Term Practices
IPT02260,0.0,3.0,View changes,[[]],IPT02260 What Is Insurance? Reinsurance
IPT02300,176.0,320.0,View changes,"[[['t2', 44, '13.75%'], ['t3', 44, '13.75%'], ['t4', 44, '13.75%'], ['t5', 44, '13.75%']]]",IPT02300 Types Of Insurance: Contents
IPT02310,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT02310 Purpose And Outline Of This Section
IPT02320,0.0,3.0,View changes,[[]],IPT02320 Long-Term Insurance
IPT02400,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT02400 Lloyd's
IPT02500,3.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%']]]",IPT02500 Brokers And Other Intermediaries
IPT02600,1.0,4.0,View changes,"[[['t4', 1, '25.0%']]]",IPT02600 Insurance Regulation
IPT02700,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT02700 Further Resources
IPT03100,4.0,7.0,View changes,"[[['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%']]]",IPT03100 Purpose And Outline Of This Section
IPT03200,4.0,7.0,View changes,"[[['t3', 2, '28.57%'], ['t4', 2, '28.57%']]]",IPT03200 UK Law
IPT03250,3.0,7.0,View changes,"[[['t4', 1, '14.29%'], ['t5', 1, '14.29%'], ['t6', 1, '14.29%']]]",IPT03250 Where To Find The Relevant Law
IPT03300,0.0,2.0,View changes,[[]],IPT03300 Scope Of IPT
IPT03350,0.0,2.0,View changes,[[]],IPT03350 Value Of A Premium For IPT Purposes
IPT03520,0.0,2.0,View changes,[[]],IPT03520 Determining Whether There Is An Insurer For IPT Purposes
IPT03540,0.0,2.0,View changes,[[]],IPT03540 Fronting
IPT03700,730.0,1283.0,View changes,"[[['t2', 82, '6.39%'], ['t3', 82, '6.39%'], ['t4', 82, '6.39%'], ['t5', 82, '6.39%'], ['t6', 83, '6.47%'], ['t7', 82, '6.39%'], ['t8', 82, '6.39%'], ['t9', 82, '6.39%'], ['t10', 82, '6.39%']]]",IPT03700 How To Determine Whether There Is A Contract Of Insurance: Contents
IPT03720,3.0,7.0,View changes,"[[['t2', 4, '57.14%'], ['t3', 1, '14.29%']]]",IPT03720 Definitions Of A Contract Of Insurance
IPT03760,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT03760 Extended Warranties
IPT03770,0.0,2.0,View changes,[[]],IPT03770 Financial Guarantees
IPT04000,547.0,654.0,View changes,"[[['t2', 34, '5.2%'], ['t3', 44, '6.73%'], ['t4', 44, '6.73%'], ['t5', 44, '6.73%'], ['t6', 34, '5.2%'], ['t7', 34, '5.2%'], ['t8', 34, '5.2%'], ['t9', 34, '5.2%'], ['t10', 34, '5.2%'], ['t11', 34, '5.2%'], ['t12', 44, '6.73%'], ['t13', 44, '6.73%'], ['t14', 45, '6.88%'], ['t15', 44, '6.73%']]]",IPT04000 Liability Of Insurance Contracts: Contents
IPT04100,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT04100 Purpose And Outline Of This Section
IPT04200,188.0,324.0,View changes,"[[['t2', 47, '14.51%'], ['t3', 47, '14.51%'], ['t4', 47, '14.51%'], ['t5', 47, '14.51%']]]",IPT04200 Reinsurance: Contents
IPT04220,6.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%'], ['t6', 1, '12.5%']]]",IPT04220 Reinsurance: Contracts Of Reinsurance
IPT04230,4.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",IPT04230 Reinsurance: What Is Not Regarded As A Contract Of Reinsurance?
IPT04240,4.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%'], ['t5', 1, '16.67%']]]",IPT04240 Reinsurance: Reinsurance Of Surety Bonds Or Similar Products
IPT04250,313.0,540.0,View changes,"[[['t2', 54, '10.0%'], ['t3', 54, '10.0%'], ['t4', 65, '12.04%'], ['t5', 54, '10.0%'], ['t6', 54, '10.0%'], ['t7', 54, '10.0%']]]",IPT04250 Long-Term Business: Contents
IPT04255,4.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t5', 1, '16.67%'], ['t6', 1, '16.67%'], ['t7', 1, '16.67%']]]",IPT04255 Long-Term Business: Legal Provisions
IPT04265,8.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t9', 1, '10.0%'], ['t10', 1, '10.0%']]]",IPT04265 Long-Term Business: Definition Of
IPT04270,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",IPT04270 Long-Term Business: Long-Term Contracts Including An Element Of General Insurance
IPT04275,7.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t4', 1, '11.11%'], ['t5', 1, '11.11%'], ['t8', 1, '11.11%'], ['t10', 1, '11.11%']]]",IPT04275 Long-Term Business: Definition Of Permanent Health Insurance (PHI)
IPT04280,15.0,17.0,View changes,"[[['t2', 1, '5.88%'], ['t5', 1, '5.88%'], ['t6', 1, '5.88%'], ['t7', 1, '5.88%'], ['t8', 1, '5.88%'], ['t9', 1, '5.88%'], ['t10', 1, '5.88%'], ['t11', 1, '5.88%'], ['t12', 1, '5.88%'], ['t13', 1, '5.88%'], ['t14', 1, '5.88%'], ['t15', 1, '5.88%'], ['t16', 1, '5.88%'], ['t17', 1, '5.88%'], ['t18', 1, '5.88%']]]",IPT04280 Long-Term Business: Medical Insurance
IPT04300,224.0,384.0,View changes,"[[['t2', 56, '14.58%'], ['t3', 56, '14.58%'], ['t4', 56, '14.58%'], ['t5', 56, '14.58%']]]",IPT04300 Risks Outside The UK: Contents
IPT04320,6.0,8.0,View changes,"[[['t2', 1, '12.5%'], ['t5', 1, '12.5%'], ['t6', 1, '12.5%'], ['t7', 1, '12.5%'], ['t8', 1, '12.5%'], ['t9', 1, '12.5%']]]",IPT04320 Establishing The Location Of A Risk
IPT04330,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT04330 Habitually Resident
IPT04340,8.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%'], ['t9', 1, '10.0%']]]",IPT04340 Establishment
IPT04350,8.0,10.0,View changes,"[[['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t11', 1, '10.0%'], ['t13', 1, '10.0%'], ['t14', 1, '10.0%'], ['t15', 1, '10.0%'], ['t17', 1, '10.0%'], ['t18', 1, '10.0%']]]",IPT04350 Commercial Ships
IPT04400,3.0,5.0,View changes,"[[['t5', 1, '20.0%'], ['t6', 1, '20.0%'], ['t9', 1, '20.0%']]]",IPT04400 Lifeboats
IPT04450,1.0,3.0,View changes,"[[['t14', 1, '33.33%']]]",IPT04450 Commercial Aircraft
IPT04550,11.0,13.0,View changes,"[[['t1', 1, '7.69%'], ['t6', 1, '7.69%'], ['t7', 1, '7.69%'], ['t14', 1, '7.69%'], ['t15', 1, '7.69%'], ['t24', 1, '7.69%'], ['t27', 1, '7.69%'], ['t28', 1, '7.69%'], ['t29', 1, '7.69%'], ['t30', 1, '7.69%'], ['t31', 1, '7.69%']]]",IPT04550 The Channel Tunnel
IPT04600,340.0,532.0,View changes,"[[['t2', 77, '14.47%'], ['t3', 56, '10.53%'], ['t4', 88, '16.54%'], ['t5', 77, '14.47%'], ['t6', 77, '14.47%']]]",IPT04600 Goods In Foreign Or International Transit: Contents
IPT04620,3.0,5.0,View changes,"[[['t3', 1, '20.0%'], ['t4', 1, '20.0%'], ['t5', 1, '20.0%']]]",IPT04620 Definition Of
IPT04630,7.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t3', 1, '11.11%'], ['t6', 1, '11.11%'], ['t7', 1, '11.11%'], ['t8', 1, '11.11%'], ['t9', 1, '11.11%'], ['t10', 1, '11.11%']]]",IPT04630 Definition Of
IPT04640,15.0,17.0,View changes,"[[['t5', 3, '17.65%'], ['t12', 12, '70.59%']]]",IPT04640 What The Exemption Covers
IPT04700,305.0,889.0,View changes,"[[['t2', 50, '5.62%'], ['t3', 69, '7.76%'], ['t4', 76, '8.55%'], ['t5', 50, '5.62%'], ['t6', 50, '5.62%'], ['t7', 50, '5.62%'], ['t8', 50, '5.62%']]]",IPT04700 Export Finance: Contents
IPT04710,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]",IPT04710 Legal Provisions
IPT04720,5.0,7.0,View changes,"[[['t2', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%'], ['t6', 1, '14.29%'], ['t7', 1, '14.29%']]]",IPT04720 Definition Of A
IPT04730,26.0,34.0,View changes,"[[['t2', 1, '2.94%'], ['t4', 1, '2.94%'], ['t5', 1, '2.94%'], ['t9', 29, '85.29%']]]",IPT04730 Definition Of
IPT04740,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t4', 1, '20.0%'], ['t5', 1, '20.0%']]]",IPT04740 Export Credit Insurance Contracts
IPT04750,4.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t8', 1, '16.67%'], ['t9', 1, '16.67%']]]",IPT04750 Risks Relating To Exchange Rate Losses
IPT04760,14.0,17.0,View changes,"[[['t2', 1, '5.88%'], ['t4', 1, '5.88%'], ['t5', 1, '5.88%'], ['t6', 1, '5.88%'], ['t7', 1, '5.88%'], ['t8', 1, '5.88%'], ['t11', 1, '5.88%'], ['t12', 1, '5.88%'], ['t13', 1, '5.88%'], ['t20', 1, '5.88%'], ['t21', 1, '5.88%'], ['t22', 1, '5.88%'], ['t23', 1, '5.88%'], ['t24', 1, '5.88%']]]",IPT04760 Contracts Relating To The Provision Of Financial Facilities
IPT04770,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT04770 Purpose Of These Exemptions
IPT04800,486.0,1033.0,View changes,"[[['t2', 68, '6.58%'], ['t3', 68, '6.58%'], ['t4', 70, '6.78%'], ['t5', 68, '6.58%'], ['t6', 68, '6.58%'], ['t7', 68, '6.58%'], ['t8', 68, '6.58%']]]",IPT04800 Motability Contract-Hire Schemes: Contents
IPT04810,4.0,7.0,View changes,"[[['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%']]]",IPT04810 Motability Contract-Hire Schemes: Legal Provisions
IPT04820,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT04820 Motability Contract-Hire Schemes: Purpose Of This Exemption
IPT04830,4.0,8.0,View changes,"[[['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%']]]","IPT04830 Motability Contract-Hire Schemes: Definition Of ""Qualifying Terms"""
IPT04840,2.0,5.0,View changes,"[[['t2', 1, '20.0%'], ['t4', 1, '20.0%']]]","IPT04840 Motability Contract-Hire Schemes: Definition Of 'Handicapped', 'Disability Living Allowance', 'Personal Independence Payment', 'Armed Forces Independence Payment' And 'Mobility Supplement'"
IPT04860,7.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%']]]",IPT04860 Motability Contract-Hire Schemes: Insurers Who Underwrite A Similar Scheme
IPT04900,596.0,1405.0,View changes,"[[['t2', 55, '3.91%'], ['t3', 59, '4.2%'], ['t4', 54, '3.84%'], ['t5', 54, '3.84%'], ['t6', 54, '3.84%'], ['t7', 54, '3.84%'], ['t8', 54, '3.84%'], ['t9', 54, '3.84%'], ['t10', 69, '4.91%'], ['t11', 54, '3.84%']]]",IPT04900 Higher Rate Of IPT: Contents
IPT04905,3.0,6.0,View changes,"[[['t8', 1, '16.67%'], ['t9', 1, '16.67%'], ['t10', 1, '16.67%']]]",IPT04905 Legal Provisions And Purpose
IPT04910,6.0,68.0,View changes,"[[['t2', 1, '1.47%'], ['t3', 1, '1.47%'], ['t4', 1, '1.47%'], ['t8', 1, '1.47%'], ['t22', 14, '20.59%']]]",IPT04910 Definition Of “Motor Car” And “Motor Cycle”
IPT04915,7.0,10.0,View changes,"[[['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%'], ['t13', 1, '10.0%']]]",IPT04915 Definition Of Domestic Appliances
IPT04916,7.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%']]]",IPT04916 Definition Of Certain Circumstances
IPT04920,4.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%']]]",IPT04920 Suppliers Of Motor Vehicles Or Specified Goods?
IPT04925,8.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%']]]",IPT04925 Statement Of Practice
IPT04930,9.0,12.0,View changes,"[[['t1', 1, '8.33%'], ['t2', 1, '8.33%'], ['t3', 1, '8.33%'], ['t4', 1, '8.33%'], ['t6', 1, '8.33%'], ['t7', 1, '8.33%'], ['t8', 1, '8.33%'], ['t9', 1, '8.33%'], ['t10', 1, '8.33%']]]",IPT04930 Protected Cell Companies
IPT04935,5.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%']]]",IPT04935 Treatment Of Different Types Of Insurance
IPT04940,288.0,500.0,View changes,"[[['t2', 72, '14.4%'], ['t3', 72, '14.4%'], ['t4', 72, '14.4%'], ['t5', 72, '14.4%']]]",IPT04940 Travel Insurance: Contents
IPT04945,7.0,10.0,View changes,"[[['t5', 1, '10.0%'], ['t10', 1, '10.0%'], ['t11', 1, '10.0%'], ['t12', 1, '10.0%'], ['t13', 1, '10.0%'], ['t14', 1, '10.0%'], ['t15', 1, '10.0%']]]",IPT04945 Purpose And Outline Of The Section
IPT04950,18.0,21.0,View changes,"[[['t1', 1, '4.76%'], ['t6', 2, '9.52%'], ['t13', 12, '57.14%'], ['t15', 3, '14.29%']]]",IPT04950 De Minimis Provisions For Travel
IPT04955,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT04955 Corporate Travel Policies
IPT05000,845.0,2329.0,View changes,"[[['t2', 39, '1.67%'], ['t3', 39, '1.67%'], ['t4', 39, '1.67%'], ['t5', 40, '1.72%'], ['t6', 41, '1.76%'], ['t7', 41, '1.76%'], ['t8', 41, '1.76%'], ['t9', 41, '1.76%'], ['t10', 42, '1.8%'], ['t11', 39, '1.67%'], ['t12', 39, '1.67%'], ['t13', 63, '2.71%'], ['t14', 39, '1.67%'], ['t15', 38, '1.63%'], ['t16', 39, '1.67%'], ['t17', 41, '1.76%'], ['t18', 50, '2.15%'], ['t19', 50, '2.15%']]]",IPT05000 Calculating The Value Of The Premium: Contents
IPT05150,10.0,12.0,View changes,"[[['t2', 1, '8.33%'], ['t3', 1, '8.33%'], ['t4', 1, '8.33%'], ['t5', 1, '8.33%'], ['t6', 1, '8.33%'], ['t7', 1, '8.33%'], ['t12', 1, '8.33%'], ['t20', 1, '8.33%'], ['t21', 1, '8.33%'], ['t22', 1, '8.33%']]]",IPT05150 Definition Of Premium
IPT05160,370.0,961.0,View changes,"[[['t2', 59, '6.14%'], ['t3', 59, '6.14%'], ['t4', 61, '6.35%'], ['t5', 59, '6.14%'], ['t6', 59, '6.14%'], ['t7', 59, '6.14%']]]",IPT05160 Separate Contracts: Contents
IPT05165,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT05165 Legal Background
IPT05175,2.0,6.0,View changes,"[[['t1', 2, '33.33%']]]",IPT05175 Avoidance And ‘Commoditised’ Insurance Products
IPT05190,0.0,4.0,View changes,[[]],IPT05190 Accounting For The IPT On Amounts Charged Under Separate Contracts
IPT05250,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT05250 How The Value Of ‘Any Risk’ Is Determined
IPT05450,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT05450 Premiums Are Inclusive Of Tax
IPT05500,4.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",IPT05500 Discounted Premiums
IPT05560,0.0,2.0,View changes,[[]],IPT05560 Intermediaries: The Effect Of Intermediaries On The Value Of The Premium
IPT05570,0.0,2.0,View changes,[[]],IPT05570 Intermediaries: Commissions
IPT05580,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%'], ['t3', 1, '20.0%']]]",IPT05580 Intermediaries: Credit Charges Which Are Not Part Of The Premium
IPT05590,0.0,2.0,View changes,[[]],IPT05590 Intermediaries: Intermediary Discounted Premiums
IPT05600,0.0,2.0,View changes,[[]],IPT05600 Premiums Received Other Than In Money
IPT05650,6.0,8.0,View changes,"[[['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%'], ['t9', 1, '12.5%'], ['t10', 1, '12.5%']]]",IPT05650 Contracts At Less Than Open Market Value (OMV)
IPT05750,3.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%'], ['t3', 1, '20.0%']]]",IPT05750 Employers' Liability Insurance
IPT05800,816.0,1180.0,View changes,"[[['t2', 92, '7.8%'], ['t3', 94, '7.97%'], ['t4', 94, '7.97%'], ['t5', 92, '7.8%'], ['t6', 94, '7.97%'], ['t7', 94, '7.97%'], ['t8', 92, '7.8%'], ['t9', 92, '7.8%']]]",IPT05800 Types Of Contract Covering Exempt And Taxable Risks: Contents
IPT05820,8.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%'], ['t9', 1, '10.0%']]]",IPT05820 Arriving At ‘The Chargeable Amount’
IPT05840,620.0,824.0,View changes,"[[['t1', 1, '0.12%'], ['t2', 31, '3.76%'], ['t3', 71, '8.62%'], ['t4', 105, '12.74%'], ['t5', 55, '6.67%'], ['t6', 36, '4.37%'], ['t7', 61, '7.4%'], ['t8', 61, '7.4%'], ['t10', 15, '1.82%'], ['t11', 7, '0.85%']]]",IPT05840 Methods Of Apportionment
IPT05850,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT05850 What ‘Establishment’ Means
IPT05880,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",IPT05880 Local Decisions On Apportionment
IPT05900,539.0,1286.0,View changes,"[[['t2', 65, '5.05%'], ['t3', 65, '5.05%'], ['t4', 66, '5.13%'], ['t5', 67, '5.21%'], ['t6', 65, '5.05%'], ['t7', 65, '5.05%'], ['t8', 68, '5.29%'], ['t9', 66, '5.13%']]]",IPT05900 The De Minimis Provision: Contents
IPT05910,2.0,7.0,View changes,"[[['t4', 5, '71.43%']]]",IPT05910 Purpose And Outline Of This Section
IPT05920,4.0,6.0,View changes,"[[['t1', 2, '33.33%'], ['t3', 2, '33.33%']]]",IPT05920 General Effect Of The Provision
IPT05930,4.0,6.0,View changes,"[[['t1', 4, '66.67%']]]",IPT05930 Effect Of The De Minimis Limits On Co-Insurance
IPT05940,8.0,10.0,View changes,"[[['t2', 2, '20.0%'], ['t7', 4, '40.0%'], ['t8', 2, '20.0%']]]",IPT05940 Effect Of The De Minimis Limits On ‘Layered’ Insurance
IPT05950,8.0,10.0,View changes,"[[['t1', 6, '60.0%'], ['t2', 2, '20.0%']]]",IPT05950 Effect Of The De Minimis Limits On Group Life Policies
IPT05960,2.0,4.0,View changes,"[[['t1', 2, '50.0%']]]",IPT05960 When And How To Apply De Minimis Provision
IPT05970,2.0,4.0,View changes,"[[['t1', 2, '50.0%']]]",IPT05970 The Effect Of Additional / Return Premiums On De Minimis
IPT05980,4.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%'], ['t5', 1, '16.67%']]]",IPT05980 Problem Areas
IPT06000,326.0,359.0,View changes,"[[['t2', 30, '8.36%'], ['t3', 42, '11.7%'], ['t4', 40, '11.14%'], ['t5', 40, '11.14%'], ['t6', 42, '11.7%'], ['t7', 63, '17.55%'], ['t8', 30, '8.36%'], ['t9', 41, '11.42%']]]",IPT06000 Maintaining The IPT Register: Contents
IPT06100,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT06100 Purpose And Outline Of This Section
IPT06210,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT06210 Registration: Registration Thresholds For IPT
IPT06215,4.0,6.0,View changes,"[[['t3', 1, '16.67%'], ['t4', 1, '16.67%'], ['t5', 1, '16.67%'], ['t7', 1, '16.67%']]]",IPT06215 Registration: When Notification Should Be Made
IPT06225,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]",IPT06225 Registration: Registration Of Lloyd's Syndicates
IPT06230,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]",IPT06230 Registration: Registration Of Overseas Insurers
IPT06235,9.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%'], ['t9', 1, '9.09%']]]",IPT06235 Registration: Registration Of Groups
IPT06245,0.0,2.0,View changes,[[]],IPT06245 Registration: The Meaning Of ‘Effective Date Of Registration’
IPT06250,4.0,6.0,View changes,"[[['t1', 2, '33.33%'], ['t2', 2, '33.33%']]]",IPT06250 Registration: Rules For Waiver Of Requirement To Submit IPT Returns
IPT06260,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT06260 Registration: Penalties For Failure To Register
IPT06305,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT06305 Purpose And Outline
IPT06330,0.0,2.0,View changes,[[]],IPT06330 Changing An Agent
IPT06345,1.0,3.0,View changes,"[[['t2', 1, '33.33%']]]",IPT06345 Returns And Payment Of Tax
