,ChapterNum,Title,Title,Para,Para,ParaShifted
37185,VATSC05000,VATSC05000 Further Guidance For Identifying Supply,Further Guidance For Identifying Supply: Contents,VATSC20000    Supplies of goods for no consideration,VATSC20000    Supplies of goods for no consideration,False
37186,VATSC05000,VATSC05000 Further Guidance For Identifying Supply,Further Guidance For Identifying Supply: Contents,VATSC27000    Supplies of services for no consideration,VATSC27000    Supplies of services for no consideration,False
37187,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC30500    Definition of consideration,VATSC30500    Definition of consideration,False
37188,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC31000    Other indicators to establish whether there is consideration,VATSC31000    Other indicators to establish whether there is consideration,False
37189,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC32000    What is the consideration?,VATSC32000    What is the consideration?,False
37190,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC33000    Off-setting charges,VATSC33000    Off-setting charges,False
37191,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC33500    Price deductions from agricultural produce,VATSC33500    Price deductions from agricultural produce,False
37192,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC34000    Compensation payments,VATSC34000    Compensation payments,False
37193,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC36000    Settlement of Disputes,VATSC36000    Settlement of Disputes,False
37194,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC40000    Payments that are consideration,VATSC40000    Payments that are consideration,False
37195,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC50000    Payments that are not consideration,VATSC50000    Payments that are not consideration,False
37196,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC66000    Consideration other than money,VATSC66000    Consideration other than money,False
37197,VATSC30000,VATSC30000 Consideration,VATSC Supply And Consideration VATSC30000,VATSC68000    Partnership contributions,VATSC68000    Partnership contributions,False
37198,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC70200    Introduction,VATSC70200    Introduction,False
37199,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC70400    Transfer of title,VATSC70400    Transfer of title,False
37200,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC70600    Returned goods,VATSC70600    Returned goods,False
37201,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC71600    Transfer of an undivided share of title in goods,VATSC71600    Transfer of an undivided share of title in goods,False
37202,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC71800    Transfer of possession without transfer of title,VATSC71800    Transfer of possession without transfer of title,False
37203,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC72400    Transfer of possession followed by title,VATSC72400    Transfer of possession followed by title,False
37204,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC72600    Distinguishing between purchase and hire agreements,VATSC72600    Distinguishing between purchase and hire agreements,False
37205,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,"VATSC73800    Repossessions under hire purchase, conditional sale and Romalpa agreements","VATSC73800    Repossessions under hire purchase, conditional sale and Romalpa agreements",False
37206,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,"VATSC74000    Transfers of hire purchase, conditional sale and Romalpa agreements","VATSC74000    Transfers of hire purchase, conditional sale and Romalpa agreements",False
37207,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC74600    Block discounting lease rental agreements,VATSC74600    Block discounting lease rental agreements,False
37208,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC75800    Supplies of goods where title is not held,VATSC75800    Supplies of goods where title is not held,False
37209,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC76000    Unascertained (unallocated) goods,VATSC76000    Unascertained (unallocated) goods,False
37210,VATSC70000,VATSC70000 Whether Supplies Are Goods Or Services,VATSC70000 Whether Supplies Are Goods Or Services: Contents,VATSC77400    Permanent and temporary use of assets,VATSC77400    Permanent and temporary use of assets,False
37219,VATSM1300,VATSM1300 Introduction: Roles And Responsibilities,VATSM1300 Introduction: Roles And Responsibilities,If you are seeking policy advice on a particular case you should submit either a General Advice Request or a Technical Advice Request. Please go to our Getting Advice pages for more information. All request for Advice must be first referred to the UoE who will advise if the question needs to be forwarded.,If you are seeking policy advice on a particular case you should submit either a General Advice Request or a Technical Advice Request. Please see VPOLADV for more information. All request for Advice must be first referred to the UoE who will advise if the question needs to be forwarded.,False
37229,VATTOS1500,VATTOS1500 Introduction: Roles And Responsibilities,VATTOS1500 Introduction: Roles And Responsibilities,If you are seeking policy advice on a particular case you should submit either a General Advice Request or a Technical Advice Request. Please go to our Getting Advice pages for more information.,If you are seeking policy advice on a particular case you should submit either a General Advice Request or a Technical Advice Request. Please see VPOLADV for more information.,False
37239,VATVAL01250,VATVAL01250 Background: Roles And Responsibilities,VATVAL01250 Background: Roles And Responsibilities,"If you are seeking policy advice on a particular case you should submit either a General Advice Request or a Technical Advice Request. Please go to our Getting Advice pages for more information. All request for Advice must be first referred to the VAT Advisory team, who will advise if the question needs to be forwarded.","If you are seeking policy advice on a particular case you should submit either a General Advice Request or a Technical Advice Request. Please see VPOLADV for more information. All request for Advice must be first referred to the VAT Advisory team, who will advise if the question needs to be forwarded.",False
37248,VBANDG01800,VBANDG01800 Policy Responsibility And Advice,VBANDG01800 Policy Responsibility And Advice,"Before submitting a General or Technical Advice Request to the VAT Advisory Team for assistance on liability issues relating to supplies of betting, gaming and lotteries, please make sure that you have read this guidance and have looked at the Getting advice pages of the VAT Policy website.",Guidance about the process for submitting requests to the VAT Advisory policy team can be found in VPOLADV,False
37323,VBNB60440,VBNB60440 Shares With The Right To Nominate A Member,VBNB60440 Shares With The Right To Nominate A Member,Any difficulties with this issue should be referred by VAT staff to Registration Policy in VATAPPS. The normal route for HMRC staff for this is through the General Advice Request (GAR) or Technical Advice Request (TAR) as outlined at Indirect Tax – Getting advice about VAT and IPT.,Any difficulties with this issue should be referred by VAT staff to Registration Policy in VATAPPS. The normal route for HMRC staff for this is through the General Advice Request (GAR) or Technical Advice Request (TAR) as outlined in VPOLADV,False
37326,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,Background,BackgroundThe registration positionWorking out who should account for the subscription income,False
37327,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,There are times when you may need to think about whether a parent body has to account for VAT on the income received by its sections or branches.,Background,False
37328,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,"Firstly, an umbrella organisation may have separate sections, each of which provides a different activity for its members. A common example would be a sports association having separate sections devoted to different sports. Members may pay their subscriptions solely to the parent organisation, solely to the section, or some to each.",There are times when you may need to think about whether a parent body has to account for VAT on the income received by its sections or branches.,False
37329,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,"Secondly, a body may be organised at national, regional and local levels. A member paying a subscription to the local level may find that part of that money is transferred to the regional or national level as an affiliation fee.","Firstly, an umbrella organisation may have separate sections, each of which provides a different activity for its members. A common example would be a sports association having separate sections devoted to different sports. Members may pay their subscriptions solely to the parent organisation, solely to the section, or some to each.",False
37330,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,The registration position,"Secondly, a body may be organised at national, regional and local levels. A member paying a subscription to the local level may find that part of that money is transferred to the regional or national level as an affiliation fee.",False
37331,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,Generally the bodies will be regarded as entities that are liable to register for VAT separately if the branches or sections can show they are both constitutionally and financially independent of the parent body.,Top of page,False
37332,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,If you are unsure about this you should get hold of a copy of the constitution of each level of the body to work out the correct position. This will enable you to determine whether there are one or more entities that need to be registered.,The registration position,False
37333,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,If the lower tiers:,Generally the bodies will be regarded as entities that are liable to register for VAT separately if the branches or sections can show they are both constitutionally and financially independent of the parent body.,False
37334,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,have no autonomy; and,If you are unsure about this you should get hold of a copy of the constitution of each level of the body to work out the correct position. This will enable you to determine whether there are one or more entities that need to be registered.,False
37335,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,simply incorporate the national body’s constitution into their own and add other rules to it,If the lower tiers:,False
37336,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,they are unlikely to be separate entities for VAT purposes. There may be a list of rules or regulations if there is no formal constitution.,have no autonomy; and,False
37337,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,Whether there is a single or several entities is a question for Registration policy in VATAPPS. The normal route for HMRC staff for this is through the General Advice Request (GAR) or Technical Advice Request (TAR) as outlined at Indirect Tax – Getting advice about VAT and IPT.,simply incorporate the national body’s constitution into their own and add other rules to it,False
37338,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,Please note that HMRC has the right to deny separate registration if it is being used as a device by a single body to avoid tax.,they are unlikely to be separate entities for VAT purposes. There may be a list of rules or regulations if there is no formal constitution.,False
37339,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,Working out who should account for the subscription income,Whether there is a single or several entities is a question for Registration policy in VATAPPS. The normal route for HMRC staff for this is through the General Advice Request (GAR) or Technical Advice Request (TAR) as outlined at VPOLADV,False
37340,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,"The position is easy to work out if the parent body is to account for all the supplies being made by itself and the sections. However, when a number of sections or tiers of an organisation are involved it is not always easy to identify the supplies being made at each level.",Please note that HMRC has the right to deny separate registration if it is being used as a device by a single body to avoid tax.,False
37341,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,To help you decide you should build up a package of relevant information. This package should contain all of the following:,Top of page,False
37342,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,Constitutions,Working out who should account for the subscription income,False
37343,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,These will help you work out whether there are one or several entities. If you decide that there is only one entity that should be registered for VAT the issue of who should account for the subscription income resolves itself.,"The position is easy to work out if the parent body is to account for all the supplies being made by itself and the sections. However, when a number of sections or tiers of an organisation are involved it is not always easy to identify the supplies being made at each level.",False
37344,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,Subscriptions,To help you decide you should build up a package of relevant information. This package should contain all of the following:,False
37345,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,"You should get hold of full details of the amount of subscription paid by members of all categories. For example, associate members may pay a lower subscription than full members. This will enable you to work out what consideration is paid in return for particular supplies.",Constitutions,False
37346,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,Destination of subscriptions,These will help you work out whether there are one or several entities. If you decide that there is only one entity that should be registered for VAT the issue of who should account for the subscription income resolves itself.,False
37347,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,You must be able to work out exactly what happens to all of a member’s subscription once it has been collected. For example:,Subscriptions,False
37348,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,"Is the subscription collected by the local, regional or national level of the organisation?","You should get hold of full details of the amount of subscription paid by members of all categories. For example, associate members may pay a lower subscription than full members. This will enable you to work out what consideration is paid in return for particular supplies.",False
37349,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,If collected locally is all or part of the money passed up to the regional or national levels?,Destination of subscriptions,False
37350,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,How much of the subscription is retained by each level of the organisation?,You must be able to work out exactly what happens to all of a member’s subscription once it has been collected. For example:,False
37351,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,Is any of the subscription received by the regional or national level returned to the lower levels of the organisation as a grant or subsidy towards their activities?,"Is the subscription collected by the local, regional or national level of the organisation?",False
37352,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,The answers to these questions should enable you to identify who gets the consideration. This will help you decide whether various tiers are receiving money in their own right or as agents for higher tiers.,If collected locally is all or part of the money passed up to the regional or national levels?,False
37353,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,What supplies are made and to whom?,How much of the subscription is retained by each level of the organisation?,False
37354,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,"You should establish both what supplies are made by each tier of the organisation. You should also establish to whom they are made. The individual members, for example, could be receiving some benefits from the local club and others directly from the regional or national tiers.",Is any of the subscription received by the regional or national level returned to the lower levels of the organisation as a grant or subsidy towards their activities?,False
37355,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,You should check for supplies that the tiers make to the levels of the organisation above and below them (rather than to the members).,The answers to these questions should enable you to identify who gets the consideration. This will help you decide whether various tiers are receiving money in their own right or as agents for higher tiers.,False
37356,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,"This information is crucial to working out correctly whether and, if so, to what extent, the income received from the members or other parts of the organisation constitutes consideration for the supplies that each makes.",What supplies are made and to whom?,False
37357,VBNB60470,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,VBNB60470 Clubs In Sections And Multi-Tiered Bodies,"By identifying these supplies you will be able to work out whether, when a tier receives money, it is consideration or outside the scope income. If it is consideration you will be able to decide which liability to apply.","You should establish both what supplies are made by each tier of the organisation. You should also establish to whom they are made. The individual members, for example, could be receiving some benefits from the local club and others directly from the regional or national tiers.",False
37358,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Definition of a Student Union,Definition of a Student UnionRegistration of UnionsFundingClubs and societiesClubs and societies which are part of a Student Union,False
37359,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,"Student Unions have been established in all universities and university colleges. Some of the Unions are completely independent of the parent universities. All are in effect autonomous bodies even though provision may be made for them in the constitution of a university or college. Their aims are educational, recreational and representational.",Definition of a Student Union,False
37360,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Junior Common Rooms (JCRs) at Colleges of the University of Oxford and the University of Cambridge are identical for VAT purposes to Student Unions at non-collegiate universities. The VAT treatment described in this part is also appropriate for JCRs and for University Athletic Unions which function as Student Unions with regard to sports activities.,"Student Unions have been established in all universities and university colleges. Some of the Unions are completely independent of the parent universities. All are in effect autonomous bodies even though provision may be made for them in the constitution of a university or college. Their aims are educational, recreational and representational.",False
37361,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Registration of Unions,Junior Common Rooms (JCRs) at Colleges of the University of Oxford and the University of Cambridge are identical for VAT purposes to Student Unions at non-collegiate universities. The VAT treatment described in this part is also appropriate for JCRs and for University Athletic Unions which function as Student Unions with regard to sports activities.,False
37362,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Since the business activities of Student Unions are effectively independent of those of their parent institutions they should normally be registered separately for VAT in their own names.,Top of page,False
37363,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Exceptionally a Union (other than a Union which is completely independent of a university) may be included in the VAT registration of its parent institution if the institution agrees.,Registration of Unions,False
37364,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Funding,Since the business activities of Student Unions are effectively independent of those of their parent institutions they should normally be registered separately for VAT in their own names.,False
37365,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,a. Grants,Exceptionally a Union (other than a Union which is completely independent of a university) may be included in the VAT registration of its parent institution if the institution agrees.,False
37366,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,"A substantial part of a Union’s funding usually comes from the parent institution in the form of a block grant (usually called a ‘subvention’) or capitation fee. These grants are outside the scope of VAT, and any supplies of goods or services which are wholly funded by such grants are not made in the course of business.",Top of page,False
37367,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,b. Subscriptions,Funding,False
37368,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Subscriptions levied to members may include an element which is passed on to the National Union of Students as an affiliation fee. Such a payment is outside the scope of VAT for the Student Union because the NUS accounts for VAT on it. The rest of the subscription should be apportioned to reflect the nature of the supplies made to the members.,a. Grants,False
37369,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Clubs and societies,"A substantial part of a Union’s funding usually comes from the parent institution in the form of a block grant (usually called a ‘subvention’) or capitation fee. These grants are outside the scope of VAT, and any supplies of goods or services which are wholly funded by such grants are not made in the course of business.",False
37370,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,These may or may not be part of the Student Union.,b. Subscriptions,False
37371,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,If a club or society is part the Union has to account for VAT on any supplies the club or society makes. If the club or society is not part it will be treated according to the normal registration rules.,Subscriptions levied to members may include an element which is passed on to the National Union of Students as an affiliation fee. Such a payment is outside the scope of VAT for the Student Union because the NUS accounts for VAT on it. The rest of the subscription should be apportioned to reflect the nature of the supplies made to the members.,False
37372,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,If the club or society does not consolidate its accounts with those of the Student Union it is a sign that it may not be part. The club or society will need to provide evidence of its independent identity.,Top of page,False
37373,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Any difficulties with this issue should be referred by VAT staff to Registration Policy in VATAPPS. The normal route for HMRC staff for this is through the General Advice Request (GAR) or Technical Advice Request (TAR) as outlined at Indirect Tax – Getting advice about VAT and IPT.,Clubs and societies,False
37374,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Any submission should include:,These may or may not be part of the Student Union.,False
37375,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,a copy of the constitution of the club concerned;,If a club or society is part the Union has to account for VAT on any supplies the club or society makes. If the club or society is not part it will be treated according to the normal registration rules.,False
37376,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,details of the Union to which it is affiliated or from which it claims to be independent;,If the club or society does not consolidate its accounts with those of the Student Union it is a sign that it may not be part. The club or society will need to provide evidence of its independent identity.,False
37377,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,"and, where applicable, a copy of the rules or written constitution of that Union.",Any difficulties with this issue should be referred by VAT staff to Registration Policy in VATAPPS. The normal route for HMRC staff for this is through the General Advice Request (GAR) or Technical Advice Request (TAR) as outlined in VPOLADV,False
37378,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Clubs and societies which are part of a Student Union,Any submission should include:,False
37379,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Clubs with no degree of autonomy in the control of their affairs,a copy of the constitution of the club concerned;,False
37380,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,"These are automatically part of the Student Union VAT registration. As a result, their activities are considered to be carried on by the Student Union. The normal VAT liability rules apply to their subscription income.",details of the Union to which it is affiliated or from which it claims to be independent;,False
37381,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Their subscription income is treated as subscription payments. Any unconditional grants or donations from the parent educational institution or the Student Union are outside the scope of VAT.,"and, where applicable, a copy of the rules or written constitution of that Union.",False
37382,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,"Other charges, such as admission charges, are taxable at the appropriate rate of VAT under the normal rules.",Top of page,False
37383,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Clubs with a high degree of autonomy,Clubs and societies which are part of a Student Union,False
37384,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Each club should:,Clubs with no degree of autonomy in the control of their affairs,False
37385,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,have its own rules:,"These are automatically part of the Student Union VAT registration. As a result, their activities are considered to be carried on by the Student Union. The normal VAT liability rules apply to their subscription income.",False
37386,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,be managed by a committee elected by its members; and,Their subscription income is treated as subscription payments. Any unconditional grants or donations from the parent educational institution or the Student Union are outside the scope of VAT.,False
37387,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,have full control over the use of its finances.,"Other charges, such as admission charges, are taxable at the appropriate rate of VAT under the normal rules.",False
37388,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,Such clubs may be treated as part of their parent Student Union for VAT purposes provided they are in fact part of the university and the following conditions are met;,Clubs with a high degree of autonomy,False
37389,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,each individual club must be subject to the control of the parent Student Union. It has been agreed with the NUS that the controls outlined in a Model Constitution for Student Unions are acceptable for this purpose. Those controls normally say a Student Union will recognise any club or society provided that:,Each club should:,False
37390,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,a petition for its formation signed by 10 members is presented to the Union Executive;,have its own rules:,False
37391,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,"the club presents with the petition a constitution, including certain laid down conditions; and",be managed by a committee elected by its members; and,False
37392,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,the constitution is approved by the Union Executive - the recognition can be withdrawn by the Union Executive if it receives evidence that the Club or Society is contravening its constitution.,have full control over the use of its finances.,False
37393,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,the club or society should use the name of the parent university in its title.,Such clubs may be treated as part of their parent Student Union for VAT purposes provided they are in fact part of the university and the following conditions are met;,False
37394,VBNB60960,VBNB60960 Definition And Registration Of Student Unions,VBNB60960 Definition And Registration Of Student Unions,the accounts should be consolidated with those of the Student Union.,each individual club must be subject to the control of the parent Student Union. It has been agreed with the NUS that the controls outlined in a Model Constitution for Student Unions are acceptable for this purpose. Those controls normally say a Student Union will recognise any club or society provided that:,False
37410,VBURC1000,VBURC1000 Burial And Cremation: Introduction,VBURC1000 Burial And Cremation: Introduction,"Before submitting a General or Technical Advice Request to the VAT Advisory Team for assistance on burials and cremation, please read this guidance and the “Getting advice” pages of the VAT Directorate intranet site.",Guidance about the process for submitting requests to the VAT Advisory policy team can be found in VPOLADV,False
37418,VCLOTHING1300,VCLOTHING1300 Role Of The VAT Reliefs Policy Team And VAT Advisory Team,VCLOTHING1300 Role Of The VAT Reliefs Policy Team And VAT Advisory Team,"Before contacting the VAT Advisory Team for assistance on liability issues relating to supplies of clothing and footwear, please make sure that you have read both VCLOTHING and VAT notice 714 - Zero rating young children’s clothing and footwear, and have looked at the Getting advice pages of the VAT Directorate website.",Guidance about the process for submitting requests to the VAT Advisory policy team can be found in VPOLADV.,False
37449,VCM55360,VCM55360 VCT: Requests For Advance Assurances: Overview,VCM55360 VCT: Requests For Advance Assurances: Overview,"[The advance assurance service is a non-statutory service offered by HMRC on a discretionary basis, where we may offer an opinion as to whether a prospective investment would be a qualifying investment.",VCM54360 specifies the circumstances when HMRC will not withdraw approval from a VCT should it make a non-qualifying investment.,False
37450,VCM55360,VCM55360 VCT: Requests For Advance Assurances: Overview,VCM55360 VCT: Requests For Advance Assurances: Overview,"In general, companies seeking an investment from a VCT should not need an advance assurance from HMRC. VCTs should be able to rely upon their professional advisers to determine if a prospective investment is qualifying or not.","HMRC will expect a VCT to take all reasonable steps to ensure an investment would be qualifying; for example, acting on professional advice specifying the technical basis upon which the proposed investment would meet each requirement in Chapter 4 of Part 6 ITA 2007. Provided that the VCT has taken such steps HMRC will not withdraw approval from the VCT if the investment subsequently turns out to be non-qualifying. HMRC will accept that the breach was outside the control of the VCT.",False
37451,VCM55360,VCM55360 VCT: Requests For Advance Assurances: Overview,VCM55360 VCT: Requests For Advance Assurances: Overview,](https://www.gov.uk/hmrc-internal-manuals/venture-capital-schemes-manual/vcm54360) specifies the circumstances when HMRC will not withdraw approval from a VCT should it make a non-qualifying investment.,"If there are genuine doubts about whether a proposed investment is qualifying, the company may seek an advance assurance from HMRC. The company must explain how it meets each condition, and draw attention in its application to each point of doubt with a full technical explanation as to why it believes the requirement is met.",False
